   60   38.887470   -9.075390     53.65
   61   38.615010   -9.210100     52.86
   62   38.618260   -8.964130     53.19
   63   38.710480   -8.915460     53.38
   64   38.660180   -9.027160     53.22
   65   38.657560   -9.092100     53.16
   66   38.659730   -8.911320     53.31
   67   38.660520   -8.969540     53.27
   68   38.753150   -8.918690     53.43
   69   38.658260   -9.199430     53.04
   70   38.614660   -8.907540     53.25
   71   38.749310   -9.179620     53.36
   72   38.754750   -9.094360     53.40
   73   38.654370   -9.143230     53.09
   74   38.713700   -9.133160     53.28
   75   38.704690   -8.979810     53.34
   76   38.710150   -9.187490     53.23
   77   38.744830   -8.982680     53.40
   78   38.611310   -9.143050     52.96
   79   38.614300   -9.025770     53.12
   80   38.616360   -9.084990     53.05
   81   38.737100   -9.410110     53.06
   82   38.747080   -9.238170     53.32
   83   38.779640   -9.270420     53.41
   84   38.690090   -9.426120     52.78
   85   38.708760   -9.485280     52.74
   86   38.781500   -9.496520     53.13
   87   38.825530   -9.323590     53.54
   88   38.785990   -9.381990     53.33
   89   38.823860   -9.265570     53.56
   90   38.739780   -9.472990     52.95
   91   38.740600   -9.355720     53.16
   92   38.774330   -9.441490     53.19
   93   38.698330   -9.367440     52.95
   94   38.775890   -9.329000     53.35
   95   38.704190   -9.245410     53.15
   96   38.659080   -9.251000     52.97
   97   38.676080   -9.326650     52.91
   98   38.745150   -9.297910     53.26
   99   38.704410   -9.311560     53.07
  100   38.826760   -9.395900     53.49
  101   38.919780   -9.424640     53.78
  102   38.913500   -9.259320     53.79
  103   38.871890   -9.391780     53.65
  104   38.914540   -9.316680     53.80
  105   38.871200   -9.327050     53.68
  106   38.866780   -9.450420     53.59
  107   38.875010   -9.263030     53.70
  108   38.915380   -9.381390     53.79
  109   38.821470   -9.472360     53.37
  110   38.722370   -8.535560     53.73
  111   38.613860   -8.838990     53.32
  112   38.711940   -8.652980     53.57
  113   38.758090   -8.696430     53.53
  114   38.754850   -8.595750     53.63
  115   38.669190   -8.779380     53.43
  116   38.618540   -8.655810     53.57
  117   38.712720   -8.775060     53.46
  118   38.620320   -8.722770     53.47
  119   38.748930   -8.830200     53.45
  120   38.674800   -8.533970     53.75
  121   38.758280   -8.528880     53.72
  122   38.670050   -8.594670     53.66
  123   38.623510   -8.604400     53.65
  124   38.622490   -8.538510     53.76
  125   38.664370   -8.710110     53.50
  126   38.619860   -8.776020     53.40
  127   38.707640   -8.589210     53.66
  128   38.754880   -8.645510     53.58
  129   38.709380   -8.831780     53.42
  130   38.664040   -8.833960     53.38
  131   38.664500   -8.642080     53.59
  132   38.720020   -8.715320     53.51
  133   38.936940   -8.748180     53.53
  134   38.811970   -8.720170     53.52
  135   38.883190   -8.682270     53.54
  136   38.886880   -8.735830     53.52
  137   38.940230   -8.796660     53.54
  138   38.873500   -8.804060     53.52
  139   38.838980   -8.611310     53.59
  140   38.843110   -8.746620     53.51
  141   38.793170   -8.622030     53.59
  142   38.887280   -8.545460     53.65
  143   38.809110   -8.796730     53.49
  144   38.802200   -8.549660     53.67
  145   38.835760   -8.851920     53.50
  146   38.935270   -8.621760     53.57
  147   38.796980   -8.696430     53.53
  148   38.895170   -8.843720     53.53
  149   38.787900   -8.847180     53.47
  150   38.883790   -8.614540     53.58
  151   38.936130   -8.853950     53.56
  152   38.842850   -8.681610     53.54
  153   38.928460   -8.673810     53.55
  154   38.843010   -8.535820     53.67
  155   38.852500   -8.773360     53.51
  156   38.925460   -8.552200     53.63
  157   39.142240   -8.586640     53.71
  158   38.725700   -7.988130     54.68
  159   39.535800   -8.636600     54.22
  160   38.169260   -8.645560     53.33
  161   39.453860   -9.201150     53.43
  162   38.051360   -8.435600     53.77
  163   39.437420   -8.918590     53.79
  164   38.245830   -8.234790     54.29
  165   38.448280   -7.800880     54.88
  166   39.336160   -8.417330     54.22
  167   39.694510   -8.130570     55.19
  168   38.569150   -8.189940     54.47
  169   39.173380   -9.048540     53.78
  170   38.442370   -7.381590     54.77
  171   38.246180   -7.783910     54.77
  172   39.077310   -8.187330     54.24
  173   38.739510   -7.584040     54.84
  174   38.566160   -8.900270     53.18
  175   39.360580   -9.407810     53.31
  177   38.491900   -8.523100     53.80
  178   38.322170   -8.005170     54.69
  179   38.840580   -8.519040     53.69
  180   38.452800   -9.106780     52.55
  181   38.894280   -9.091050     53.67
  182   39.367060   -8.011400     54.85
  185   39.189130   -7.622730     54.91
  186   38.916340   -7.654080     54.84
  187   39.031110   -7.107150     54.76
  188   38.839920   -7.258780     54.72
  189   38.094170   -7.446110     54.77
  190   38.012880   -7.873760     54.51
  191   38.228470   -7.153800     54.88
  192   39.575360   -7.630070     55.06
  193   39.313510   -7.360510     54.90
  194   39.687170   -9.002540     53.65
  195   37.794740   -7.450520     54.55
  196   37.243490   -7.739010     52.82
  197   37.700360   -7.761590     54.29
  198   37.881550   -8.167590     54.14
  199   37.283540   -8.860220     52.96
  200   37.085510   -8.951810     51.99
  201   37.088110   -8.718550     52.34
  202   37.186560   -7.487360     52.40
  203   37.794400   -8.718790     53.33
  204   37.964400   -7.284310     54.78
  205   37.315590   -8.596450     53.46
  206   37.929700   -7.593480     54.61
  207   37.101140   -7.933070     52.02
  208   37.370740   -8.080360     53.48
  209   37.138360   -8.394570     52.55
  210   37.507280   -8.716790     53.60
  211   37.618400   -8.072680     54.06
  212   37.614990   -8.386380     53.96
  213   37.148670   -8.791020     52.60
  214   38.725830   -9.456670     52.91
  215   38.823890   -9.445560     53.42
  233   38.950280   -9.394720     53.86
  235   38.744110   -9.392810     53.12
  236   39.006390   -9.390560     53.95
  237   39.124440   -9.390000     53.94
  239   39.090830   -9.386940     53.96
  241   38.762690   -9.384750     53.22
  254   38.824830   -9.358020     53.51
  259   38.989720   -9.346110     53.93
  261   39.193330   -9.341670     53.84
  262   39.378610   -9.341390     53.37
  263   38.845970   -9.333550     53.60
  266   38.906080   -9.329070     53.77
  268   38.936980   -9.327260     53.84
  276   39.131670   -9.319440     53.93
  278   39.312780   -9.318890     53.58
  286   39.275280   -9.296940     53.69
  289   39.219440   -9.295830     53.80
  290   39.066940   -9.292220     53.95
  291   39.179440   -9.291940     53.87
  295   39.381670   -9.284440     53.45
  296   39.345280   -9.282500     53.54
  297   38.891390   -9.281940     53.74
  299   39.019750   -9.280100     53.94
  308   38.747500   -9.273890     53.29
  310   39.048690   -9.270750     53.94
  312   39.132500   -9.269440     53.92
  318   39.254440   -9.264170     53.75
  345   39.354170   -9.239440     53.57
  347   39.123690   -9.237000     53.91
  348   39.182500   -9.234170     53.86
  349   39.316670   -9.234170     53.65
  352   38.782220   -9.231110     53.44
  353   38.671070   -9.231100     53.04
  354   39.095560   -9.230560     53.92
  355   39.228890   -9.230280     53.80
  356   38.727500   -9.227220     53.26
  357   39.017500   -9.225280     53.90
  358   38.694420   -9.220540     53.14
  359   39.155710   -9.218880     53.88
  360   38.415560   -9.216390     52.14
  363   39.283610   -9.209440     53.72
  366   38.823330   -9.204440     53.57
  367   39.054170   -9.199440     53.90
  368   38.447500   -9.199440     52.29
  370   39.412500   -9.197220     53.51
  371   38.588610   -9.197220     52.79
  373   38.898330   -9.194170     53.73
  376   38.962220   -9.189720     53.83
  378   38.628890   -9.184440     52.95
  379   39.189390   -9.183100     53.84
  382   39.325040   -9.178720     53.67
  383   38.542220   -9.177500     52.66
  389   39.209930   -9.171710     53.81
  392   39.017780   -9.170000     53.86
  394   39.106110   -9.168330     53.88
  399   39.290590   -9.160720     53.72
  401   39.252890   -9.159240     53.77
  402   39.135280   -9.158610     53.86
  413   38.986670   -9.150830     53.83
  416   38.686290   -9.146460     53.19
  419   39.060280   -9.142780     53.86
  420   39.185280   -9.142500     53.82
  422   39.399540   -9.135150     53.60
  430   39.519720   -9.131670     53.47
  431   39.433080   -9.130450     53.57
  436   39.141110   -9.125830     53.84
  439   38.516670   -9.121940     52.70
  440   38.782180   -9.120770     53.47
  441   38.865560   -9.120280     53.64
  444   38.901390   -9.116940     53.70
  449   39.324170   -9.109170     53.70
  453   39.284170   -9.106670     53.74
  454   38.642070   -9.104850     53.10
  456   38.775310   -9.104430     53.45
  460   39.027780   -9.102220     53.81
  461   39.237220   -9.101670     53.77
  465   39.186390   -9.096940     53.80
  467   39.497750   -9.095630     53.55
  470   39.100560   -9.093610     53.82
  476   39.552500   -9.089170     53.53
  479   38.520830   -9.084170     52.79
  482   39.421390   -9.081390     53.64
  484   39.048060   -9.077780     53.80
  486   38.663490   -9.074740     53.19
  488   39.365280   -9.073330     53.68
  490   38.563060   -9.071670     52.92
  491   39.606390   -9.070560     53.53
  497   38.488330   -9.056670     52.75
  499   39.470560   -9.053330     53.64
  500   38.964170   -9.052220     53.72
  501   39.655280   -9.050280     53.56
  507   39.488060   -9.038330     53.65
  510   39.141940   -9.032500     53.77
  512   39.290560   -9.031110     53.74
  514   39.369720   -9.026940     53.71
  515   39.416110   -9.026390     53.69
  516   39.568060   -9.022220     53.64
  519   38.503890   -9.020830     52.86
  520   39.234440   -9.015000     53.75
  524   39.320000   -9.009440     53.73
  527   38.611390   -9.005560     53.13
  529   39.625000   -9.004170     53.66
  530   39.765560   -9.003890     53.64
  532   39.060830   -9.002220     53.73
  534   39.108330   -8.999170     53.74
  535   37.023420   -8.995840     51.58
  536   39.473060   -8.995560     53.71
  538   39.373610   -8.992780     53.73
  539   38.475560   -8.992500     52.86
  540   39.534580   -8.992330     53.70
  541   38.658610   -8.988610     53.25
  548   39.022270   -8.977650     53.69
  549   38.870830   -8.976670     53.57
  557   39.162500   -8.970830     53.73
  558   39.831110   -8.970830     53.70
  559   38.546390   -8.969170     53.05
  561   39.205830   -8.967500     53.73
  562   39.613060   -8.961390     53.75
  564   38.755460   -8.957670     53.43
  565   37.035640   -8.954070     51.73
  567   38.927500   -8.951390     53.61
  568   37.001000   -8.948290     51.55
  569   39.278330   -8.946670     53.74
  571   39.889170   -8.945560     53.74
  573   39.550160   -8.941340     53.78
  575   38.740830   -8.938610     53.41
  576   38.533610   -8.938610     53.07
  578   39.340280   -8.937780     53.75
  579   37.047630   -8.937550     51.83
  580   38.600000   -8.937220     53.19
  581   39.671670   -8.936670     53.79
  587   39.413060   -8.934440     53.77
  594   39.738890   -8.925560     53.81
  596   39.151390   -8.924720     53.70
  598   39.479170   -8.922220     53.80
  600   39.927220   -8.921390     53.78
  605   37.130280   -8.919560     52.27
  608   37.196330   -8.916610     52.54
  609   39.107500   -8.914440     53.68
  611   38.629510   -8.913150     53.26
  612   39.806670   -8.913060     53.82
  613   39.234720   -8.912220     53.72
  614   39.203890   -8.910000     53.71
  618   39.317780   -8.905560     53.75
  619   37.035880   -8.905360     51.82
  620   38.969170   -8.905000     53.61
  621   37.111090   -8.904580     52.22
  625   39.271110   -8.899440     53.74
  628   37.183730   -8.895810     52.55
  629   39.615830   -8.895560     53.87
  634   39.858330   -8.890560     53.86
  635   39.504170   -8.888330     53.85
  636   39.958330   -8.886940     53.83
  637   38.864720   -8.886670     53.53
  641   38.529820   -8.883170     53.15
  643   37.138270   -8.878960     52.40
  644   39.001670   -8.878890     53.61
  646   37.219050   -8.877620     52.72
  651   38.583610   -8.871110     53.25
  653   37.100110   -8.869850     52.23
  657   39.549720   -8.867500     53.89
  658   37.955270   -8.866890     52.76
  662   37.198490   -8.863560     52.68
  667   38.647220   -8.856670     53.34
  668   38.554720   -8.856110     53.23
  669   37.234860   -8.854830     52.83
  670   39.088990   -8.854660     53.63
  673   39.234720   -8.850280     53.72
  675   37.339940   -8.846880     53.13
  676   39.468330   -8.846390     53.88
  677   39.638400   -8.846050     53.96
  678   37.100210   -8.845930     52.27
  681   39.810740   -8.843540     53.96
  682   39.419170   -8.843060     53.85
  683   39.891940   -8.843060     53.94
  684   39.207220   -8.843060     53.70
  686   39.377220   -8.840830     53.82
  688   39.830800   -8.840160     53.96
  690   37.255250   -8.839150     52.94
  691   39.862700   -8.838890     53.96
  692   39.314720   -8.838330     53.77
  694   39.797210   -8.836250     53.98
  700   37.954420   -8.834960     52.85
  701   37.214330   -8.834630     52.81
  702   39.675730   -8.834500     53.99
  704   39.499720   -8.833330     53.91
  705   39.163330   -8.833330     53.67
  735   39.722120   -8.831110     54.00
  739   37.132110   -8.828710     52.46
  742   39.659630   -8.827230     54.00
  743   38.431670   -8.826670     53.12
  744   37.154170   -8.826390     52.57
  746   38.726390   -8.824720     53.44
  747   39.767980   -8.824700     54.01
  749   38.791940   -8.824170     53.48
  751   39.288330   -8.822220     53.76
  753   39.909500   -8.821280     53.97
  756   37.598630   -8.816100     53.31
  759   37.092670   -8.812720     52.28
  760   37.260600   -8.812600     53.01
  762   37.312260   -8.807310     53.17
  766   39.068610   -8.804720     53.60
  767   38.601670   -8.803890     53.35
  768   38.753330   -8.803890     53.46
  772   37.345540   -8.801590     53.25
  773   39.988670   -8.801350     53.98
  774   37.283880   -8.801350     53.11
  776   37.235360   -8.798660     52.96
  778   39.484440   -8.797780     53.95
  779   37.917360   -8.797610     52.99
  783   37.106480   -8.794880     52.38
  784   37.381200   -8.794870     53.33
  785   39.622220   -8.793890     54.04
  786   39.586670   -8.793610     54.02
  788   38.682220   -8.793060     53.43
  789   37.880660   -8.792530     53.04
  790   39.205280   -8.792500     53.69
  791   39.818610   -8.791940     54.06
  794   39.545830   -8.791390     54.00
  796   39.899720   -8.788330     54.04
  798   37.525170   -8.787630     53.43
  799   37.565560   -8.787220     53.42
  800   37.853130   -8.786600     53.09
  801   37.787980   -8.786430     53.17
  802   37.091290   -8.786300     52.30
  803   39.953370   -8.786200     54.02
  805   38.112890   -8.785650     52.95
  806   37.744110   -8.784920     53.23
  808   39.234170   -8.783890     53.72
  809   38.393890   -8.783610     53.17
  810   37.984690   -8.783140     52.98
  811   37.723450   -8.782040     53.27
  812   38.965280   -8.780560     53.55
  813   37.219260   -8.780240     52.93
  814   39.414170   -8.779720     53.90
  815   37.076300   -8.778130     52.23
  816   39.513610   -8.777500     54.00
  820   38.788060   -8.776110     53.49
  823   37.139930   -8.775160     52.58
  824   38.339170   -8.774440     53.14
  825   37.898320   -8.773210     53.07
  826   37.702160   -8.772190     53.32
  828   39.456390   -8.770560     53.95
  829   37.433300   -8.770190     53.45
  832   38.547780   -8.767780     53.36
  835   38.644720   -8.765280     53.43
  836   39.378060   -8.763890     53.88
  838   37.445590   -8.760600     53.48
  839   39.275000   -8.760560     53.76
  841   37.528290   -8.759560     53.50
  842   37.654990   -8.759390     53.41
  843   39.708610   -8.758890     54.13
  844   37.695310   -8.758760     53.37
  845   37.817800   -8.758640     53.20
  847   39.671940   -8.758060     54.12
  848   39.082780   -8.757780     53.60
  849   37.751700   -8.756850     53.30
  850   37.461970   -8.755190     53.50
  851   38.049190   -8.754090     53.03
  852   39.783060   -8.753610     54.14
  854   37.865630   -8.751820     53.16
  855   39.865830   -8.751390     54.12
  856   37.178760   -8.751320     52.79
  857   39.334720   -8.750830     53.84
  858   37.126760   -8.748430     52.54
  859   38.738060   -8.746940     53.49
  861   38.573290   -8.745800     53.41
  862   37.600320   -8.744280     53.50
  863   37.292780   -8.743610     53.24
  865   38.908610   -8.742780     53.53
  867   39.922500   -8.739720     54.12
  868   38.303170   -8.736950     53.19
  869   38.608890   -8.736940     53.45
  870   39.193640   -8.735640     53.69
  871   37.509680   -8.734440     53.56
  872   37.549090   -8.734300     53.56
  873   39.042220   -8.734170     53.57
  875   37.478100   -8.733360     53.56
  877   38.998330   -8.732780     53.55
  878   38.252500   -8.732180     53.16
  879   37.156000   -8.732060     52.70
  880   38.141330   -8.730650     53.10
  884   38.111780   -8.728340     53.10
  885   37.750010   -8.727570     53.37
  889   38.193940   -8.726450     53.14
  891   37.126280   -8.724330     52.55
  892   37.870780   -8.724290     53.23
  893   37.838580   -8.724250     53.27
  894   38.277700   -8.724090     53.20
  895   37.614510   -8.723710     53.54
  897   39.984720   -8.723330     54.12
  901   37.349170   -8.720830     53.42
  902   37.209170   -8.720280     52.96
  903   39.129720   -8.720280     53.63
  910   38.453060   -8.717780     53.37
  912   39.622500   -8.717500     54.17
  919   38.039360   -8.713790     53.14
  920   37.245000   -8.713610     53.12
  921   39.381390   -8.713060     53.92
  922   37.560200   -8.713030     53.60
  926   38.010650   -8.710990     53.15
  927   39.729720   -8.710830     54.22
  929   37.851080   -8.710450     53.28
  934   37.935150   -8.709340     53.20
  935   39.104740   -8.709160     53.61
  942   39.779720   -8.706390     54.23
  947   39.276590   -8.705020     53.79
  948   39.565280   -8.705000     54.15
  950   37.730560   -8.704440     53.45
  951   39.410000   -8.703890     53.97
  952   39.512780   -8.703610     54.10
  954   38.408610   -8.702780     53.37
  957   37.127640   -8.702050     52.57
  962   37.704720   -8.700000     53.49
  963   38.538890   -8.699720     53.47
  967   38.682780   -8.698330     53.52
  970   38.162800   -8.697780     53.19
  973   39.846940   -8.696940     54.23
  975   37.603710   -8.696500     53.61
  981   37.997540   -8.694850     53.20
  986   38.017070   -8.692660     53.20
  992   39.355560   -8.691390     53.91
  993   37.898090   -8.691370     53.28
  995   38.926390   -8.690000     53.54
  998   37.116730   -8.689080     52.52
 1003   38.581900   -8.687190     53.51
 1005   39.675280   -8.686670     54.25
 1008   37.310280   -8.685560     53.37
 1013   37.420560   -8.684170     53.60
 1014   37.820130   -8.683870     53.38
 1021   39.470830   -8.679720     54.08
 1023   38.068470   -8.678890     53.22
 1025   39.306960   -8.678800     53.85
 1028   38.473200   -8.677000     53.47
 1029   37.180830   -8.676670     52.87
 1032   39.723330   -8.675830     54.29
 1037   37.802180   -8.674770     53.42
 1039   37.968060   -8.674170     53.26
 1046   39.140000   -8.672500     53.65
 1047   38.310280   -8.672140     53.36
 1049   39.058610   -8.671390     53.59
 1050   39.876940   -8.671110     54.27
 1052   38.561940   -8.670830     53.53
 1059   38.423060   -8.668610     53.45
 1060   39.579440   -8.668610     54.22
 1068   39.322220   -8.663850     53.89
 1069   39.347410   -8.663530     53.92
 1070   37.716510   -8.663430     53.56
 1071   37.463610   -8.663060     53.68
 1072   37.771880   -8.662470     53.49
 1073   37.595200   -8.662370     53.68
 1077   39.375890   -8.661000     53.97
 1082   37.682160   -8.658920     53.61
 1085   39.956940   -8.654720     54.27
 1086   38.833890   -8.654720     53.56
 1089   37.150300   -8.653490     52.72
 1090   38.133640   -8.653090     53.30
 1091   37.858330   -8.653060     53.41
 1093   37.986430   -8.652710     53.31
 1096   38.968610   -8.649720     53.56
 1097   38.249950   -8.649200     53.37
 1098   39.786670   -8.648890     54.34
 1100   39.621110   -8.648330     54.29
 1102   37.596370   -8.645760     53.71
 1105   39.020560   -8.645560     53.58
 1108   39.112780   -8.643330     53.64
 1110   39.815000   -8.643060     54.35
 1111   37.130950   -8.643030     52.61
 1112   37.232220   -8.642780     53.12
 1113   38.089300   -8.642140     53.31
 1116   37.891110   -8.639720     53.40
 1117   38.504720   -8.639720     53.56
 1118   38.485000   -8.639170     53.56
 1120   38.723330   -8.637500     53.59
 1124   37.632750   -8.636890     53.69
 1126   39.425910   -8.634440     54.08
 1127   39.748060   -8.634170     54.37
 1128   37.990560   -8.634170     53.35
 1129   38.204580   -8.632950     53.38
 1130   37.276940   -8.632500     53.31
 1131   37.492500   -8.631110     53.74
 1134   37.780560   -8.629170     53.55
 1135   37.183330   -8.628890     52.90
 1137   37.615750   -8.626880     53.72
 1139   39.212080   -8.625210     53.76
 1140   37.941390   -8.624720     53.40
 1142   37.750280   -8.623890     53.59
 1145   39.185560   -8.621670     53.73
 1146   38.911940   -8.621670     53.57
 1147   38.866390   -8.620280     53.58
 1148   38.662300   -8.619040     53.62
 1149   38.697220   -8.618890     53.62
 1151   39.278330   -8.617500     53.86
 1152   39.390280   -8.617220     54.04
 1155   37.401670   -8.616390     53.66
 1156   38.397500   -8.616390     53.55
 1157   37.160360   -8.614160     52.78
 1161   37.604130   -8.610410     53.76
 1162   39.680000   -8.609720     54.40
 1164   39.890000   -8.607780     54.40
 1165   39.513330   -8.607780     54.24
 1166   39.723890   -8.606940     54.42
 1167   37.956720   -8.606450     53.43
 1168   38.441940   -8.605000     53.61
 1169   38.231060   -8.604530     53.47
 1171   37.505560   -8.603610     53.78
 1172   39.661110   -8.603610     54.40
 1173   37.554170   -8.600560     53.79
 1175   39.327780   -8.598890     53.96
 1178   37.905560   -8.597780     53.48
 1180   37.227950   -8.597080     53.12
 1181   37.194270   -8.596880     52.96
 1183   39.603610   -8.595560     54.37
 1184   39.015560   -8.595560     53.61
 1185   38.481040   -8.594270     53.65
 1186   38.067920   -8.592690     53.43
 1187   39.785280   -8.591940     54.45
 1188   39.232220   -8.590830     53.82
 1189   39.941670   -8.590280     54.41
 1190   38.140610   -8.590110     53.45
 1192   37.212880   -8.589400     53.05
 1193   38.796390   -8.589170     53.63
 1196   38.888330   -8.586940     53.60
 1197   39.576110   -8.585560     54.35
 1198   38.597220   -8.585000     53.68
 1199   39.847220   -8.584720     54.46
 1201   39.475560   -8.581750     54.22
 1202   37.251110   -8.581670     53.22
 1203   38.955830   -8.580000     53.61
 1204   37.817030   -8.578300     53.60
 1205   38.565280   -8.577500     53.70
 1208   37.719440   -8.575280     53.71
 1209   39.444720   -8.573610     54.19
 1210   38.738330   -8.573060     53.67
 1212   37.438610   -8.570000     53.75
 1213   38.679080   -8.569890     53.69
 1215   37.125190   -8.568100     52.58
 1216   39.076110   -8.567500     53.66
 1217   38.852220   -8.565280     53.63
 1218   37.234950   -8.565050     53.15
 1219   37.871110   -8.565000     53.57
 1222   37.598160   -8.563710     53.82
 1223   37.779720   -8.563610     53.67
 1224   39.042780   -8.563330     53.65
 1226   37.846390   -8.562220     53.60
 1228   37.574170   -8.560830     53.83
 1229   38.263590   -8.560140     53.60
 1231   39.741110   -8.557780     54.52
 1232   38.117690   -8.557410     53.52
 1233   39.276110   -8.557220     53.92
 1235   37.318820   -8.555760     53.48
 1236   37.206560   -8.554550     53.02
 1237   37.285530   -8.554120     53.37
 1238   37.943890   -8.552500     53.55
 1239   38.180640   -8.552490     53.56
 1240   39.876940   -8.552220     54.52
 1242   39.972780   -8.551940     54.47
 1243   37.653660   -8.551640     53.81
 1244   37.975360   -8.551540     53.54
 1246   37.497500   -8.550280     53.83
 1248   39.685000   -8.548890     54.51
 1249   37.397500   -8.546670     53.69
 1250   37.244360   -8.546550     53.20
 1252   37.359870   -8.543880     53.61
 1253   37.166180   -8.541960     52.80
 1255   37.927460   -8.541410     53.58
 1256   39.920280   -8.540280     54.52
 1257   39.106670   -8.540280     53.71
 1261   37.525280   -8.537780     53.85
 1262   38.555280   -8.536390     53.78
 1263   39.613330   -8.536390     54.48
 1266   38.786110   -8.535280     53.70
 1267   39.165000   -8.534720     53.78
 1268   39.490530   -8.534350     54.32
 1271   39.525440   -8.531650     54.38
 1275   38.871110   -8.530560     53.67
 1278   39.242500   -8.529720     53.89
 1279   37.200120   -8.529560     52.98
 1280   38.992780   -8.529440     53.66
 1282   38.309480   -8.529360     53.70
 1283   39.760830   -8.528890     54.58
 1284   39.348890   -8.528060     54.08
 1285   37.969440   -8.527780     53.59
 1286   38.226090   -8.527550     53.65
 1288   37.436670   -8.526940     53.77
 1289   37.708610   -8.526670     53.79
 1292   38.902220   -8.526110     53.66
 1295   38.957180   -8.523570     53.66
 1297   38.372090   -8.522960     53.75
 1298   37.815380   -8.522150     53.70
 1299   39.564170   -8.521940     54.45
 1300   39.647220   -8.521670     54.54
 1301   37.750280   -8.521670     53.76
 1303   38.417780   -8.521110     53.78
 1306   38.076860   -8.519500     53.60
 1309   37.610120   -8.517110     53.87
 1311   39.801110   -8.516670     54.60
 1312   39.202220   -8.516110     53.85
 1313   39.834170   -8.514170     54.61
 1316   37.582780   -8.511670     53.88
 1317   37.376450   -8.511400     53.66
 1318   38.288200   -8.510720     53.73
 1319   37.208760   -8.510630     53.02
 1321   39.430560   -8.506940     54.26
 1324   37.288330   -8.503890     53.37
 1325   37.897500   -8.503610     53.67
 1327   38.146640   -8.501080     53.66
 1329   37.109530   -8.499920     52.45
 1331   37.495970   -8.497730     53.86
 1334   37.692040   -8.494510     53.85
 1337   38.805830   -8.492780     53.75
 1339   38.891670   -8.491390     53.71
 1340   38.413610   -8.491110     53.85
 1343   37.333610   -8.489720     53.53
 1344   38.714170   -8.489440     53.81
 1345   38.098390   -8.489250     53.67
 1346   37.591460   -8.488410     53.90
 1347   37.189290   -8.488060     52.91
 1349   37.549880   -8.487840     53.90
 1350   37.443600   -8.487540     53.80
 1351   38.510830   -8.487500     53.88
 1352   37.962780   -8.486940     53.67
 1353   39.203060   -8.486940     53.89
 1354   39.021940   -8.486670     53.72
 1357   37.392860   -8.485210     53.70
 1359   39.360000   -8.481670     54.17
 1360   37.496080   -8.481400     53.87
 1361   39.691390   -8.481110     54.64
 1362   38.181830   -8.481080     53.73
 1363   39.947220   -8.480830     54.64
 1364   38.376260   -8.480440     53.86
 1365   37.763610   -8.479720     53.81
 1366   39.467220   -8.479440     54.37
 1367   38.249110   -8.478690     53.78
 1369   39.900560   -8.476940     54.67
 1370   37.512830   -8.476070     53.88
 1371   39.753610   -8.475280     54.68
 1373   38.853890   -8.474720     53.75
 1374   38.593060   -8.473330     53.90
 1375   39.405560   -8.471110     54.27
 1376   39.520830   -8.471110     54.47
 1378   37.611940   -8.469170     53.91
 1379   37.133640   -8.468130     52.58
 1380   38.680750   -8.467470     53.87
 1381   39.297220   -8.467220     54.07
 1382   38.274780   -8.467210     53.82
 1383   39.649720   -8.466670     54.64
 1384   39.860830   -8.465830     54.70
 1385   37.252630   -8.464220     53.21
 1386   37.660000   -8.463890     53.90
 1387   39.052780   -8.463610     53.76
 1388   38.128080   -8.462880     53.74
 1389   39.166940   -8.462780     53.87
