    1    35.50000   -10.30000  -3945.00     27.40     11.08      9.34
    1    35.50000   -10.10000  -3905.00     31.86     17.00     15.08
    1    35.50000    -9.90000  -3903.00     35.64     28.38     23.54
    1    35.50000    -9.70000  -4184.00     19.55     20.89     22.88
    1    35.50000    -9.50000  -3811.00      1.48      8.30      6.39
    1    35.50000    -9.30000  -3610.00     -9.13      -.51     -2.20
    1    35.50000    -9.10000  -3328.00    -19.96    -10.58    -10.88
    1    35.50000    -8.90000  -2999.00    -28.46    -16.22    -18.55
    1    35.50000    -8.70000  -2753.00    -35.49    -17.11    -20.71
    1    35.50000    -8.50000  -2518.00    -38.93    -12.22    -15.36
    1    35.50000    -8.30000  -2105.00    -44.13     -8.67     -9.69
    1    35.50000    -8.10000  -1800.00    -49.01     -4.94     -5.45
    1    35.50000    -7.90000  -1561.00    -62.54     -9.28    -12.66
    1    35.50000    -7.70000  -1513.00    -71.31     -7.81     -7.83
    1    35.50000    -7.50000  -1384.00    -83.24     -9.77    -10.79
    1    35.50000    -7.30000  -1158.00    -90.64    -10.47    -11.38
    1    35.50000    -7.10000  -1097.00   -103.81    -22.75    -22.42
    1    35.50000    -6.90000   -918.00   -101.32    -25.02    -25.77
    1    35.50000    -6.70000   -669.00    -99.98    -30.95    -29.99
    1    35.50000    -6.50000   -336.00    -67.88     -4.77     -5.27
    1    35.50000    -6.30000   -105.00    -60.33      -.29     -3.34
    1    35.50000    -6.10000    -29.00    -48.11      9.59      9.21
    1    35.50000    -5.90000     30.00    -34.14     18.03     19.60
    1    35.50000    -5.70000    114.00    -29.66     11.73     13.69
    1    35.50000    -5.50000    271.00    -32.56     -4.87     -4.38
    1    35.50000    -5.30000    159.00    -32.10    -15.20    -10.62
    1    35.50000    -5.10000    -38.00    -16.38     -2.10     -3.82
    1    35.70000   -11.30000  -4875.00    -72.05     -9.54     -7.96
    1    35.70000   -11.10000  -4846.00    -81.87    -13.38    -10.60
    1    35.70000   -10.90000  -4827.00    -59.90      5.89      8.18
    1    35.70000   -10.70000  -4863.00    -44.83      8.92     13.27
    1    35.70000   -10.50000  -4792.00    -25.46     11.57     16.42
    1    35.70000   -10.30000  -4554.00    -16.60      6.23      6.92
    1    35.70000   -10.10000  -4428.00    -27.78    -11.33    -12.18
    1    35.70000    -9.90000  -4462.00    -43.36    -25.10    -22.60
    1    35.70000    -9.70000  -4410.00    -43.60    -19.58    -16.06
    1    35.70000    -9.50000  -4215.00    -36.72     -8.76     -7.72
    1    35.70000    -9.30000  -3848.00    -30.13     -3.78     -4.43
    1    35.70000    -9.10000  -3542.00    -15.97      3.25      2.37
    1    35.70000    -8.90000  -3212.00     -2.11      7.69      7.42
    1    35.70000    -8.70000  -2768.00      3.44      5.87      2.94
    1    35.70000    -8.50000  -2441.00     -3.24     -2.47     -4.45
    1    35.70000    -8.30000  -2209.00    -12.57     -5.70     -4.70
    1    35.70000    -8.10000  -1820.00    -27.77     -6.89     -8.39
    1    35.70000    -7.90000  -1627.00    -43.04     -2.15     -3.37
    1    35.70000    -7.70000  -1500.00    -65.78     -2.88     -4.99
    1    35.70000    -7.50000  -1400.00    -88.01     -6.43     -5.01
    1    35.70000    -7.30000  -1347.00   -100.27     -8.10     -1.58
    1    35.70000    -7.10000  -1241.00   -107.57    -14.82     -5.89
    1    35.70000    -6.90000   -915.00    -94.61     -9.08     -7.19
    1    35.70000    -6.70000   -700.00    -85.25     -9.60     -6.34
    1    35.70000    -6.50000   -419.00    -72.44     -4.29     -6.28
    1    35.70000    -6.30000   -245.00    -57.34      7.62      5.28
    1    35.70000    -6.10000    -95.00    -46.06     18.05     15.28
    1    35.70000    -5.90000     49.00    -53.27      8.68      3.03
    1    35.70000    -5.70000    171.00    -55.25      1.43     -4.94
    1    35.70000    -5.50000    241.00    -53.24     -2.93     -3.27
    1    35.70000    -5.30000       .00    -60.77    -13.36    -15.16
    1    35.70000    -5.10000   -306.00    -73.23    -21.94    -19.71
    1    35.90000   -11.30000  -4845.00    -74.66    -14.83    -13.67
    1    35.90000   -11.10000  -4934.00    -91.78     -8.17     -5.61
    1    35.90000   -10.90000  -4867.00    -84.35     15.05     16.69
    1    35.90000   -10.70000  -4852.00    -77.95     23.12     23.23
    1    35.90000   -10.50000  -4870.00    -74.54     14.69     15.80
    1    35.90000   -10.30000  -4792.00    -77.85     -7.17     -6.28
    1    35.90000   -10.10000  -4670.00    -75.48    -21.35    -19.59
    1    35.90000    -9.90000  -4538.00    -66.40    -21.17    -19.39
    1    35.90000    -9.70000  -4383.00    -56.19    -12.45    -11.34
    1    35.90000    -9.50000  -4280.00    -57.27    -12.77     -9.81
    1    35.90000    -9.30000  -4170.00    -47.17     -6.20       .04
    1    35.90000    -9.10000  -3779.00    -23.07      6.17      6.73
    1    35.90000    -8.90000  -3378.00      1.39     11.62      9.45
    1    35.90000    -8.70000  -3090.00     24.85     14.29     15.10
    1    35.90000    -8.50000  -2448.00     43.32     17.80     13.13
    1    35.90000    -8.30000  -2082.00     19.61     -8.51    -13.08
    1    35.90000    -8.10000  -1848.00     -9.25    -24.95    -19.21
    1    35.90000    -7.90000  -1601.00    -38.39    -29.19    -24.94
    1    35.90000    -7.70000  -1426.00    -60.60    -21.07    -18.35
    1    35.90000    -7.50000  -1217.00    -64.91      1.48      3.08
    1    35.90000    -7.30000   -930.00    -72.33     10.37      3.53
    1    35.90000    -7.10000   -990.00    -85.03      1.15      4.50
    1    35.90000    -6.90000   -764.00    -77.93      2.11       .80
    1    35.90000    -6.70000   -625.00    -72.86     -2.12       .26
    1    35.90000    -6.50000   -439.00    -58.09      6.17     11.45
    1    35.90000    -6.30000   -272.00    -41.97     20.91     24.23
    1    35.90000    -6.10000   -320.00    -55.05      9.74     20.27
    1    35.90000    -5.90000   -378.00    -69.75     -3.21     13.52
    1    35.90000    -5.70000   -355.00    -80.07    -13.75      1.84
    1    35.90000    -5.50000   -222.00    -86.49    -20.78    -25.99
    1    35.90000    -5.30000       .00    -69.42     -1.28    -35.66
    1    35.90000    -5.10000   -471.00    -61.44     14.05      3.39
    1    36.10000   -11.30000  -4603.00    -17.26    -19.08     -6.90
    1    36.10000   -11.10000  -4857.00    -58.97    -18.02     -6.77
    1    36.10000   -10.90000  -4840.00    -69.68     11.61     14.43
    1    36.10000   -10.70000  -4848.00    -76.33     29.65     30.27
    1    36.10000   -10.50000  -4856.00    -90.05     18.87     19.02
    1    36.10000   -10.30000  -4858.00    -94.32      -.50       .09
    1    36.10000   -10.10000  -4836.00    -79.54     -8.25    -11.04
    1    36.10000    -9.90000  -4206.00    -48.45      4.04     -4.48
    1    36.10000    -9.70000  -4176.00    -38.23      4.89      8.38
    1    36.10000    -9.50000  -4024.00    -34.13      7.04     12.51
    1    36.10000    -9.30000  -4051.00    -39.78      -.49      7.18
    1    36.10000    -9.10000  -3768.00    -23.19      6.79     14.55
    1    36.10000    -8.90000  -3536.00      1.83     12.24     25.67
    1    36.10000    -8.70000  -3099.00     36.51     20.92     36.54
    1    36.10000    -8.50000  -2271.00     70.18     30.94     31.63
    1    36.10000    -8.30000  -1982.00     76.74     25.61     28.27
    1    36.10000    -8.10000  -1903.00     28.98    -16.80      -.89
    1    36.10000    -7.90000  -1331.00     -5.04    -29.42    -28.78
    1    36.10000    -7.70000  -1097.00    -22.63    -16.86    -20.59
    1    36.10000    -7.50000   -971.00    -41.95     -7.34     -7.52
    1    36.10000    -7.30000   -859.00    -55.07     -1.15     -4.19
    1    36.10000    -7.10000   -738.00    -60.53       .25     -5.16
    1    36.10000    -6.90000   -705.00    -39.97     18.19     17.87
    1    36.10000    -6.70000   -586.00    -44.80      7.59     10.73
    1    36.10000    -6.50000   -123.00    -31.95     17.20      8.34
    1    36.10000    -6.30000    -35.00    -43.78      6.69      1.08
    1    36.10000    -6.10000    -44.00    -59.60     -5.15     -7.11
    1    36.10000    -5.90000    -42.00    -68.72    -11.02    -12.87
    1    36.10000    -5.70000    195.00    -59.22      -.72    -29.74
    1    36.10000    -5.50000    235.00    -51.95      6.30    -38.70
    1    36.10000    -5.30000   -290.00    -63.75     -3.59    -14.41
    1    36.10000    -5.10000   -815.00    -95.43    -29.42    -19.62
    1    36.30000   -11.30000  -3510.00     51.57    -46.81    -31.76
    1    36.30000   -11.10000  -4210.00     -7.55    -57.64    -49.38
    1    36.30000   -10.90000  -5085.00    -45.63    -39.11    -23.56
    1    36.30000   -10.70000  -4814.00    -65.32    -12.58     -6.33
    1    36.30000   -10.50000  -4830.00    -78.86     -3.64     -1.27
    1    36.30000   -10.30000  -4822.00    -75.86     -3.83      -.40
    1    36.30000   -10.10000  -4739.00    -60.45     -8.10     -5.17
    1    36.30000    -9.90000  -4804.00    -46.45    -16.31      -.23
    1    36.30000    -9.70000  -3500.00      5.97     22.23     17.76
    1    36.30000    -9.50000  -3429.00      4.27     17.54     15.22
    1    36.30000    -9.30000  -3630.00    -17.29     -1.58      5.92
    1    36.30000    -9.10000  -3321.00    -43.53    -28.72    -11.78
    1    36.30000    -8.90000  -3072.00    -23.53    -19.06      9.25
    1    36.30000    -8.70000  -2460.00     -4.65    -19.59      7.52
    1    36.30000    -8.50000  -2069.00     39.40      2.57     17.22
    1    36.30000    -8.30000  -1587.00     79.85     27.69     33.08
    1    36.30000    -8.10000  -1416.00     82.07     27.81     36.90
    1    36.30000    -7.90000  -1171.00     88.67     46.54     51.40
    1    36.30000    -7.70000   -963.00     54.19     33.49     36.64
    1    36.30000    -7.50000   -825.00     -4.60     -2.62     -3.52
    1    36.30000    -7.30000   -908.00    -32.94    -14.08     -9.88
    1    36.30000    -7.10000   -739.00    -46.84    -19.74    -19.69
    1    36.30000    -6.90000   -657.00    -38.00     -9.38     -7.16
    1    36.30000    -6.70000   -396.00    -31.58     -3.54     -5.78
    1    36.30000    -6.50000   -104.00    -28.32      1.00     -3.57
    1    36.30000    -6.30000    -41.00    -45.51    -12.19    -13.26
    1    36.30000    -6.10000     23.00    -28.53      9.15     13.06
    1    36.30000    -5.90000     67.00    -41.46     -2.38      3.45
    1    36.30000    -5.70000    216.00    -45.21     -9.18    -15.41
    1    36.30000    -5.50000    196.00    -47.28    -17.06     -5.95
    1    36.30000    -5.30000     28.00    -16.50      8.93     13.62
    1    36.30000    -5.10000   -265.00      1.74     26.50     28.55
    1    36.50000   -11.30000  -2146.00    186.44      9.00     17.45
    1    36.50000   -11.10000  -3699.00     84.72    -58.51    -48.72
    1    36.50000   -10.90000  -4169.00     29.60    -58.63    -48.26
    1    36.50000   -10.70000  -4392.00    -10.06    -42.34    -34.59
    1    36.50000   -10.50000  -4739.00    -43.92    -37.62    -34.91
    1    36.50000   -10.30000  -4612.00    -34.81    -15.54    -14.43
    1    36.50000   -10.10000  -4123.00    -14.09     -3.28     -2.03
