       133    38.93694    -8.74818     54.33       .80
       134    38.81197    -8.72017     54.41       .89
       135    38.88319    -8.68227     54.45       .91
       136    38.88688    -8.73583     54.36       .84
       137    38.94023    -8.79666     54.29       .75
       138    38.87350    -8.80406     54.27       .75
       139    38.83898    -8.61131     54.62      1.03
       140    38.84311    -8.74662     54.35       .84
       141    38.79317    -8.62203     54.62      1.03
       142    38.88728    -8.54546     54.77      1.12
       143    38.80911    -8.79673     54.28       .79
       144    38.80220    -8.54966     54.78      1.11
       145    38.83576    -8.85192     54.19       .69
       146    38.93527    -8.62176     54.55       .98
       147    38.79698    -8.69643     54.47       .94
       148    38.89517    -8.84372     54.23       .70
       149    38.78790    -8.84718     54.19       .72
       150    38.88379    -8.61454     54.58      1.00
       151    38.93613    -8.85395     54.25       .69
       152    38.84285    -8.68161     54.46       .92
       153    38.92846    -8.67381     54.46       .91
       154    38.84301    -8.53582     54.81      1.14
       155    38.85250    -8.77336     54.31       .80
       156    38.92546    -8.55220     54.74      1.11
       157    39.14224    -8.58664     54.86      1.15
       158    38.72570    -7.98813     55.91      1.23
       159    39.53580    -8.63660     55.44      1.22
       160    38.16926    -8.64556     54.91      1.58
       161    39.45386    -9.20115     53.94       .51
       162    38.05136    -8.43560     55.33      1.56
       163    39.43742    -8.91859     54.88      1.09
       164    38.24583    -8.23479     55.97      1.68
       165    38.44828    -7.80088     56.29      1.41
       166    39.33616    -8.41733     55.27      1.05
       167    39.69451    -8.13057     56.34      1.15
       168    38.56915    -8.18994     55.90      1.43
       169    39.17338    -9.04854     54.67       .89
       170    38.44237    -7.38159     56.23      1.46
       171    38.24618    -7.78391     56.40      1.63
       172    39.07731    -8.18733     55.44      1.20
       173    38.73951    -7.58404     56.13      1.29
       174    38.56616    -8.90027     54.12       .94
       175    39.36058    -9.40781     53.45       .14
       177    38.49190    -8.52310     55.19      1.39
       178    38.32217    -8.00517     56.28      1.59
       179    38.84058    -8.51904     54.85      1.16
       180    38.45280    -9.10678     53.63      1.08
       181    38.89428    -9.09105     54.16       .49
       182    39.36706    -8.01140     55.83       .98
       185    39.18913    -7.62273     56.19      1.28
       186    38.91634    -7.65408     56.09      1.25
       187    39.03111    -7.10715     55.64       .88
       188    38.83992    -7.25878     55.82      1.10
       189    38.09417    -7.44611     56.26      1.49
       190    38.01288    -7.87376     56.20      1.69
       191    38.22847    -7.15380     56.14      1.26
       192    39.57536    -7.63007     56.26      1.20
       193    39.31351    -7.36051     56.08      1.18
       194    39.68717    -9.00254     54.12       .47
       195    37.79474    -7.45052     55.94      1.39
       196    37.24349    -7.73901     54.35      1.53
       197    37.70036    -7.76159     55.79      1.50
       198    37.88155    -8.16759     55.70      1.56
       199    37.28354    -8.86022     54.08      1.12
       200    37.08551    -8.95181     53.38      1.39
       201    37.08811    -8.71855     53.59      1.25
       202    37.18656    -7.48736     53.51      1.11
       203    37.79440    -8.71879     54.57      1.24
       204    37.96440    -7.28431     56.15      1.37
       205    37.31559    -8.59645     54.75      1.29
       206    37.92970    -7.59348     56.19      1.58
       207    37.10114    -7.93307     53.58      1.56
       208    37.37074    -8.08036     55.06      1.58
       209    37.13836    -8.39457     53.77      1.22
       210    37.50728    -8.71679     54.68      1.08
       211    37.61840    -8.07268     55.56      1.50
       212    37.61499    -8.38638     55.29      1.33
       213    37.14867    -8.79102     53.86      1.26
       214    38.72583    -9.45667     53.67       .76
       215    38.82389    -9.44556     53.91       .49
       233    38.95028    -9.39472     54.15       .29
       235    38.74411    -9.39281     53.79       .67
       236    39.00639    -9.39056     54.23       .28
       237    39.12444    -9.39000     54.22       .28
       239    39.09083    -9.38694     54.23       .27
       241    38.76269    -9.38475     53.85       .63
       254    38.82483    -9.35802     53.98       .47
       259    38.98972    -9.34611     54.24       .31
       261    39.19333    -9.34167     54.22       .38
       262    39.37861    -9.34139     53.65       .28
       263    38.84597    -9.33355     54.02       .42
       266    38.90608    -9.32907     54.13       .36
       268    38.93698    -9.32726     54.19       .35
       276    39.13167    -9.31944     54.29       .36
       278    39.31278    -9.31889     53.98       .40
       286    39.27528    -9.29694     54.15       .46
       289    39.21944    -9.29583     54.27       .47
       290    39.06694    -9.29222     54.29       .34
       291    39.17944    -9.29194     54.30       .43
       295    39.38167    -9.28444     53.85       .40
       296    39.34528    -9.28250     53.98       .44
       297    38.89139    -9.28194     54.14       .40
       299    39.01975    -9.28010     54.26       .32
       308    38.74750    -9.27389     53.87       .58
       310    39.04869    -9.27075     54.28       .34
       312    39.13250    -9.26944     54.34       .42
       318    39.25444    -9.26417     54.27       .52
       345    39.35417    -9.23944     54.08       .51
       347    39.12369    -9.23700     54.35       .44
       348    39.18250    -9.23417     54.37       .51
       349    39.31667    -9.23417     54.20       .55
       352    38.78222    -9.23111     53.95       .51
       353    38.67107    -9.23110     53.72       .68
       354    39.09556    -9.23056     54.35       .43
       355    39.22889    -9.23028     54.36       .56
       356    38.72750    -9.22722     53.85       .59
       357    39.01750    -9.22528     54.33       .43
       358    38.69442    -9.22054     53.76       .62
       359    39.15571    -9.21888     54.38       .50
       360    38.41556    -9.21639     53.34      1.20
       363    39.28361    -9.20944     54.35       .63
       366    38.82333    -9.20444     54.03       .46
       367    39.05417    -9.19944     54.35       .45
       368    38.44750    -9.19944     53.43      1.14
       370    39.41250    -9.19722     54.04       .53
       371    38.58861    -9.19722     53.62       .83
       373    38.89833    -9.19417     54.16       .43
       376    38.96222    -9.18972     54.28       .45
       378    38.62889    -9.18444     53.66       .71
       379    39.18939    -9.18310     54.45       .61
       382    39.32504    -9.17872     54.30       .63
       383    38.54222    -9.17750     53.59       .93
       389    39.20993    -9.17171     54.45       .64
       392    39.01778    -9.17000     54.34       .48
       394    39.10611    -9.16833     54.45       .57
       399    39.29059    -9.16072     54.41       .69
       401    39.25289    -9.15924     54.46       .69
       402    39.13528    -9.15861     54.47       .61
       413    38.98667    -9.15083     54.35       .52
       416    38.68629    -9.14646     53.75       .56
       419    39.06028    -9.14278     54.41       .55
       420    39.18528    -9.14250     54.50       .68
       422    39.39954    -9.13515     54.27       .67
       430    39.51972    -9.13167     54.08       .61
       431    39.43308    -9.13045     54.22       .65
       436    39.14111    -9.12583     54.53       .69
       439    38.51667    -9.12194     53.64       .94
       440    38.78218    -9.12077     53.91       .44
       441    38.86556    -9.12028     54.07       .43
       444    38.90139    -9.11694     54.15       .45
       449    39.32417    -9.10917     54.51       .81
       453    39.28417    -9.10667     54.55       .81
       454    38.64207    -9.10485     53.72       .62
       456    38.77531    -9.10443     53.90       .45
       460    39.02778    -9.10222     54.40       .59
       461    39.23722    -9.10167     54.57       .80
       465    39.18639    -9.09694     54.56       .76
       467    39.49775    -9.09563     54.23       .68
       470    39.10056    -9.09361     54.47       .65
       476    39.55250    -9.08917     54.18       .65
       479    38.52083    -9.08417     53.72       .93
       482    39.42139    -9.08139     54.44       .80
       484    39.04806    -9.07778     54.43       .63
       486    38.66349    -9.07474     53.76       .57
       488    39.36528    -9.07333     54.54       .86
       490    38.56306    -9.07167     53.74       .82
       491    39.60639    -9.07056     54.08       .55
       497    38.48833    -9.05667     53.77      1.02
       499    39.47056    -9.05333     54.47       .83
       500    38.96417    -9.05222     54.30       .58
       501    39.65528    -9.05028     54.03       .47
       507    39.48806    -9.03833     54.48       .83
       510    39.14194    -9.03250     54.58       .81
       512    39.29056    -9.03111     54.70       .96
       514    39.36972    -9.02694     54.66       .95
       515    39.41611    -9.02639     54.62       .93
       516    39.56806    -9.02222     54.37       .73
       519    38.50389    -9.02083     53.88      1.02
       520    39.23444    -9.01500     54.70       .95
       524    39.32000    -9.00944     54.72       .99
       527    38.61139    -9.00556     53.85       .72
       529    39.62500    -9.00417     54.26       .60
       530    39.76556    -9.00389     54.00       .36
       532    39.06083    -9.00222     54.45       .72
       534    39.10833    -8.99917     54.55       .81
       535    37.02342    -8.99584     53.07      1.49
       536    39.47306    -8.99556     54.65       .94
       538    39.37361    -8.99278     54.74      1.01
       539    38.47556    -8.99250     53.96      1.10
       540    39.53458    -8.99233     54.53       .83
       541    38.65861    -8.98861     53.87       .62
       548    39.02227    -8.97765     54.36       .67
       549    38.87083    -8.97667     54.11       .54
       557    39.16250    -8.97083     54.66       .93
       558    39.83111    -8.97083     54.05       .35
       559    38.54639    -8.96917     54.00       .95
       561    39.20583    -8.96750     54.71       .98
       562    39.61306    -8.96139     54.47       .72
       564    38.75546    -8.95767     53.99       .56
       565    37.03564    -8.95407     53.19      1.46
       567    38.92750    -8.95139     54.22       .61
       568    37.00100    -8.94829     53.07      1.52
       569    39.27833    -8.94667     54.79      1.05
       571    39.88917    -8.94556     54.10       .36
       573    39.55016    -8.94134     54.67       .89
       575    38.74083    -8.93861     54.01       .60
       576    38.53361    -8.93861     54.09      1.02
       578    39.34028    -8.93778     54.79      1.04
       579    37.04763    -8.93755     53.27      1.44
       580    38.60000    -8.93722     53.99       .80
       581    39.67167    -8.93667     54.43       .64
       587    39.41306    -8.93444     54.86      1.09
       594    39.73889    -8.92556     54.33       .52
       596    39.15139    -8.92472     54.65       .95
       598    39.47917    -8.92222     54.85      1.05
       600    39.92722    -8.92139     54.16       .38
       605    37.13028    -8.91956     53.60      1.33
       608    37.19633    -8.91661     53.77      1.23
       609    39.10750    -8.91444     54.56       .88
       611    38.62951    -8.91315     54.04       .78
       612    39.80667    -8.91306     54.27       .45
       613    39.23472    -8.91222     54.78      1.06
       614    39.20389    -8.91000     54.75      1.04
       618    39.31778    -8.90556     54.85      1.10
       619    37.03588    -8.90536     53.27      1.45
       620    38.96917    -8.90500     54.28       .67
       621    37.11109    -8.90458     53.58      1.36
       625    39.27111    -8.89944     54.82      1.08
       628    37.18373    -8.89581     53.79      1.24
       629    39.61583    -8.89556     54.71       .84
       634    39.85833    -8.89056     54.29       .43
       635    39.50417    -8.88833     54.94      1.09
       636    39.95833    -8.88694     54.21       .38
       637    38.86472    -8.88667     54.19       .66
       641    38.52982    -8.88317     54.19      1.04
       643    37.13827    -8.87896     53.72      1.32
       644    39.00167    -8.87889     54.32       .71
       646    37.21905    -8.87762     53.92      1.20
       651    38.58361    -8.87111     54.19       .94
       653    37.10011    -8.86985     53.60      1.37
       657    39.54972    -8.86750     54.95      1.06
       658    37.95527    -8.86689     54.27      1.51
       662    37.19849    -8.86356     53.89      1.21
       667    38.64722    -8.85667     54.18       .84
       668    38.55472    -8.85611     54.26      1.03
       669    37.23486    -8.85483     54.02      1.19
       670    39.08899    -8.85466     54.48       .85
       673    39.23472    -8.85028     54.83      1.11
       675    37.33994    -8.84688     54.20      1.07
       676    39.46833    -8.84639     55.02      1.14
       677    39.63840    -8.84605     54.83       .87
       678    37.10021    -8.84593     53.63      1.36
       681    39.81074    -8.84354     54.52       .56
       682    39.41917    -8.84306     54.98      1.13
       683    39.89194    -8.84306     54.43       .49
       684    39.20722    -8.84306     54.78      1.08
       686    39.37722    -8.84083     54.95      1.13
       688    39.83080    -8.84016     54.51       .55
       690    37.25525    -8.83915     54.10      1.16
       691    39.86270    -8.83889     54.47       .51
       692    39.31472    -8.83833     54.90      1.13
       694    39.79721    -8.83625     54.57       .59
       700    37.95442    -8.83496     54.38      1.53
       701    37.21433    -8.83463     54.01      1.20
       702    39.67573    -8.83450     54.79       .80
       704    39.49972    -8.83333     55.06      1.15
       705    39.16333    -8.83333     54.70      1.03
       735    39.72212    -8.83111     54.72       .72
       739    37.13211    -8.82871     53.76      1.30
       742    39.65963    -8.82723     54.84       .84
       743    38.43167    -8.82667     54.35      1.23
       744    37.15417    -8.82639     53.84      1.27
       746    38.72639    -8.82472     54.25       .81
       747    39.76798    -8.82470     54.66       .65
       749    38.79194    -8.82417     54.25       .77
       751    39.28833    -8.82222     54.90      1.14
       753    39.90950    -8.82128     54.48       .51
       756    37.59863    -8.81610     54.40      1.09
       759    37.09267    -8.81272     53.59      1.31
       760    37.26060    -8.81260     54.15      1.14
       762    37.31226    -8.80731     54.27      1.10
       766    39.06861    -8.80472     54.43       .83
       767    38.60167    -8.80389     54.37      1.02
       768    38.75333    -8.80389     54.29       .83
       772    37.34554    -8.80159     54.33      1.08
       773    39.98867    -8.80135     54.49       .51
       774    37.28388    -8.80135     54.23      1.12
       776    37.23536    -8.79866     54.14      1.18
       778    39.48444    -8.79778     55.11      1.16
       779    37.91736    -8.79761     54.44      1.45
       783    37.10648    -8.79488     53.66      1.28
       784    37.38120    -8.79487     54.39      1.06
       785    39.62222    -8.79389     55.01       .97
       786    39.58667    -8.79361     55.06      1.04
       788    38.68222    -8.79306     54.34       .91
       789    37.88066    -8.79253     54.42      1.38
       790    39.20528    -8.79250     54.79      1.10
       791    39.81861    -8.79194     54.72       .66
       794    39.54583    -8.79139     55.12      1.12
       796    39.89972    -8.78833     54.62       .58
       798    37.52517    -8.78763     54.48      1.05
       799    37.56556    -8.78722     54.50      1.08
       800    37.85313    -8.78660     54.42      1.33
       801    37.78798    -8.78643     54.39      1.22
       802    37.09129    -8.78630     53.59      1.29
       803    39.95337    -8.78620     54.58       .56
       805    38.11289    -8.78565     54.48      1.53
       806    37.74411    -8.78492     54.40      1.17
       808    39.23417    -8.78389     54.84      1.12
       809    38.39389    -8.78361     54.47      1.30
       810    37.98469    -8.78314     54.52      1.54
       811    37.72345    -8.78204     54.42      1.15
       812    38.96528    -8.78056     54.32       .77
       813    37.21926    -8.78024     54.14      1.21
       814    39.41417    -8.77972     55.08      1.18
       815    37.07630    -8.77813     53.53      1.30
       816    39.51361    -8.77750     55.16      1.16
       820    38.78806    -8.77611     54.34       .85
       823    37.13993    -8.77516     53.82      1.24
       824    38.33917    -8.77444     54.49      1.35
       825    37.89832    -8.77321     54.49      1.42
       826    37.70216    -8.77219     54.45      1.13
       828    39.45639    -8.77056     55.12      1.17
       829    37.43330    -8.77019     54.49      1.04
       832    38.54778    -8.76778     54.53      1.17
       835    38.64472    -8.76528     54.44      1.01
       836    39.37806    -8.76389     55.04      1.16
       838    37.44559    -8.76060     54.53      1.05
       839    39.27500    -8.76056     54.90      1.14
       841    37.52829    -8.75956     54.57      1.07
       842    37.65499    -8.75939     54.53      1.12
       843    39.70861    -8.75889     55.00       .87
       844    37.69531    -8.75876     54.50      1.13
       845    37.81780    -8.75864     54.46      1.26
       847    39.67194    -8.75806     55.07       .95
       848    39.08278    -8.75778     54.49       .89
       849    37.75170    -8.75685     54.46      1.16
       850    37.46197    -8.75519     54.55      1.05
       851    38.04919    -8.75409     54.59      1.56
       852    39.78306    -8.75361     54.92       .78
       854    37.86563    -8.75182     54.51      1.35
       855    39.86583    -8.75139     54.81       .69
       856    37.17876    -8.75132     54.00      1.21
       857    39.33472    -8.75083     54.99      1.15
       858    37.12676    -8.74843     53.78      1.24
       859    38.73806    -8.74694     54.43       .94
       861    38.57329    -8.74580     54.57      1.16
       862    37.60032    -8.74428     54.60      1.10
       863    37.29278    -8.74361     54.40      1.16
       865    38.90861    -8.74278     54.36       .83
       867    39.92250    -8.73972     54.79       .67
       868    38.30317    -8.73695     54.60      1.41
       869    38.60889    -8.73694     54.56      1.11
       870    39.19364    -8.73564     54.77      1.08
       871    37.50968    -8.73444     54.63      1.07
       872    37.54909    -8.73430     54.64      1.08
       873    39.04222    -8.73417     54.43       .86
       875    37.47810    -8.73336     54.62      1.06
       877    38.99833    -8.73278     54.38       .83
       878    38.25250    -8.73218     54.62      1.46
       879    37.15600    -8.73206     53.92      1.22
       880    38.14133    -8.73065     54.66      1.56
       884    38.11178    -8.72834     54.66      1.56
       885    37.75001    -8.72757     54.53      1.16
       889    38.19394    -8.72645     54.65      1.51
       891    37.12628    -8.72433     53.77      1.22
       892    37.87078    -8.72429     54.60      1.37
       893    37.83858    -8.72425     54.58      1.31
       894    38.27770    -8.72409     54.65      1.45
       895    37.61451    -8.72371     54.65      1.11
       897    39.98472    -8.72333     54.78       .66
       901    37.34917    -8.72083     54.55      1.13
       902    37.20917    -8.72028     54.16      1.20
       903    39.12972    -8.72028     54.63      1.00
       910    38.45306    -8.71778     54.71      1.34
       912    39.62250    -8.71750     55.21      1.04
       919    38.03936    -8.71379     54.71      1.57
       920    37.24500    -8.71361     54.30      1.18
       921    39.38139    -8.71306     55.08      1.16
       922    37.56020    -8.71303     54.69      1.09
       926    38.01065    -8.71099     54.71      1.56
       927    39.72972    -8.71083     55.13       .91
       929    37.85108    -8.71045     54.61      1.33
       934    37.93515    -8.70934     54.69      1.49
       935    39.10474    -8.70916     54.58       .97
       942    39.77972    -8.70639     55.11       .88
       947    39.27659    -8.70502     54.91      1.12
       948    39.56528    -8.70500     55.28      1.13
       950    37.73056    -8.70444     54.62      1.17
       951    39.41000    -8.70389     55.13      1.16
       952    39.51278    -8.70361     55.27      1.17
       954    38.40861    -8.70278     54.75      1.38
       957    37.12764    -8.70205     53.79      1.22
       962    37.70472    -8.70000     54.62      1.13
       963    38.53889    -8.69972     54.73      1.26
       967    38.68278    -8.69833     54.57      1.05
       970    38.16280    -8.69778     54.74      1.55
       973    39.84694    -8.69694     55.06       .83
       975    37.60371    -8.69650     54.72      1.11
       981    37.99754    -8.69485     54.77      1.57
       986    38.01707    -8.69266     54.77      1.57
       992    39.35556    -8.69139     55.05      1.14
       993    37.89809    -8.69137     54.71      1.43
       995    38.92639    -8.69000     54.44       .90
       998    37.11673    -8.68908     53.73      1.21
      1003    38.58190    -8.68719     54.72      1.21
      1005    39.67528    -8.68667     55.26      1.01
      1008    37.31028    -8.68556     54.54      1.17
      1013    37.42056    -8.68417     54.70      1.10
      1014    37.82013    -8.68387     54.65      1.27
      1021    39.47083    -8.67972     55.23      1.15
      1023    38.06847    -8.67889     54.81      1.59
      1025    39.30696    -8.67880     54.96      1.11
      1028    38.47320    -8.67700     54.83      1.36
      1029    37.18083    -8.67667     54.08      1.21
      1032    39.72333    -8.67583     55.26       .97
      1037    37.80218    -8.67477     54.66      1.24
      1039    37.96806    -8.67417     54.79      1.53
      1046    39.14000    -8.67250     54.72      1.07
      1047    38.31028    -8.67214     54.83      1.47
      1049    39.05861    -8.67139     54.56       .97
      1050    39.87694    -8.67111     55.12       .85
      1052    38.56194    -8.67083     54.79      1.26
      1059    38.42306    -8.66861     54.86      1.41
      1060    39.57944    -8.66861     55.37      1.15
      1068    39.32222    -8.66385     55.00      1.11
      1069    39.34741    -8.66353     55.04      1.12
      1070    37.71651    -8.66343     54.70      1.14
      1071    37.46361    -8.66306     54.78      1.10
      1072    37.77188    -8.66247     54.70      1.21
      1073    37.59520    -8.66237     54.80      1.12
      1077    39.37589    -8.66100     55.09      1.12
      1082    37.68216    -8.65892     54.74      1.13
      1085    39.95694    -8.65472     55.11       .84
      1086    38.83389    -8.65472     54.54       .98
      1089    37.15030    -8.65349     53.91      1.19
      1090    38.13364    -8.65309     54.90      1.60
      1091    37.85833    -8.65306     54.77      1.36
      1093    37.98643    -8.65271     54.85      1.54
      1096    38.96861    -8.64972     54.52       .96
      1097    38.24995    -8.64920     54.88      1.51
      1098    39.78667    -8.64889     55.32       .98
      1100    39.62111    -8.64833     55.40      1.11
      1102    37.59637    -8.64576     54.83      1.12
      1105    39.02056    -8.64556     54.56       .98
      1108    39.11278    -8.64333     54.70      1.06
      1110    39.81500    -8.64306     55.31       .96
      1111    37.13095    -8.64303     53.81      1.20
      1112    37.23222    -8.64278     54.32      1.20
      1113    38.08930    -8.64214     54.91      1.60
      1116    37.89111    -8.63972     54.82      1.42
      1117    38.50472    -8.63972     54.93      1.37
      1118    38.48500    -8.63917     54.94      1.38
      1120    38.72333    -8.63750     54.67      1.08
      1124    37.63275    -8.63689     54.82      1.13
      1126    39.42591    -8.63444     55.24      1.16
      1127    39.74806    -8.63417     55.38      1.01
      1128    37.99056    -8.63417     54.90      1.55
      1129    38.20458    -8.63295     54.93      1.55
      1130    37.27694    -8.63250     54.51      1.20
      1131    37.49250    -8.63111     54.87      1.13
      1134    37.78056    -8.62917     54.78      1.23
      1135    37.18333    -8.62889     54.11      1.21
      1137    37.61575    -8.62688     54.85      1.13
      1139    39.21208    -8.62521     54.88      1.12
      1140    37.94139    -8.62472     54.90      1.50
      1142    37.75028    -8.62389     54.78      1.19
      1145    39.18556    -8.62167     54.85      1.12
      1146    38.91194    -8.62167     54.57      1.00
      1147    38.86639    -8.62028     54.59      1.01
      1148    38.66230    -8.61904     54.78      1.16
      1149    38.69722    -8.61889     54.74      1.12
      1151    39.27833    -8.61750     54.97      1.11
      1152    39.39028    -8.61722     55.17      1.13
      1155    37.40167    -8.61639     54.83      1.17
      1156    38.39750    -8.61639     55.00      1.45
      1157    37.16036    -8.61416     53.98      1.20
      1161    37.60413    -8.61041     54.89      1.13
      1162    39.68000    -8.60972     55.48      1.08
      1164    39.89000    -8.60778     55.40      1.00
      1165    39.51333    -8.60778     55.41      1.17
      1166    39.72389    -8.60694     55.47      1.05
      1167    37.95672    -8.60645     54.94      1.51
      1168    38.44194    -8.60500     55.03      1.42
      1169    38.23106    -8.60453     55.01      1.54
      1171    37.50556    -8.60361     54.94      1.16
      1172    39.66111    -8.60361     55.49      1.09
      1173    37.55417    -8.60056     54.94      1.15
      1175    39.32778    -8.59889     55.07      1.11
      1178    37.90556    -8.59778     54.93      1.45
      1180    37.22795    -8.59708     54.33      1.21
      1181    37.19427    -8.59688     54.17      1.21
      1183    39.60361    -8.59556     55.52      1.15
      1184    39.01556    -8.59556     54.69      1.08
      1185    38.48104    -8.59427     55.04      1.39
      1186    38.06792    -8.59269     55.03      1.60
      1187    39.78528    -8.59194     55.51      1.06
      1188    39.23222    -8.59083     54.95      1.13
      1189    39.94167    -8.59028     55.43      1.02
      1190    38.14061    -8.59011     55.05      1.60
      1192    37.21288    -8.58940     54.26      1.21
      1193    38.79639    -8.58917     54.71      1.08
      1196    38.88833    -8.58694     54.66      1.06
      1197    39.57611    -8.58556     55.53      1.18
      1198    38.59722    -8.58500     54.94      1.26
      1199    39.84722    -8.58472     55.51      1.05
      1201    39.47556    -8.58175     55.38      1.16
      1202    37.25111    -8.58167     54.46      1.24
      1203    38.95583    -8.58000     54.70      1.09
      1204    37.81703    -8.57830     54.91      1.31
      1205    38.56528    -8.57750     55.00      1.30
      1208    37.71944    -8.57528     54.91      1.20
      1209    39.44472    -8.57361     55.34      1.15
      1210    38.73833    -8.57306     54.81      1.14
