-10.06 35.1 -23.346603752328
-10.04 35.1 -25.380173380798
-10.02 35.1 -27.199780130452
-10 35.1 -28.673506499027
-9.98 35.1 -29.578201274587
-9.96 35.1 -29.642645809098
-9.94 35.1 -28.501756430546
-9.92 35.1 -25.533933507831
-9.9 35.1 -19.56
-9.88 35.1 -25.826485457203
-9.86 35.1 -29.128049359174
-9.84 35.1 -30.673822230782
-9.82 35.1 -31.083310231711
-9.8 35.1 -30.703458018399
-9.78 35.1 -29.713337250449
-9.76 35.1 -28.218924417707
-9.74 35.1 -26.19419854198
-9.72 35.1 -23.234713564417
-9.7 35.1 -17.33
-9.68 35.1 -21.853271003666
-9.66 35.1 -23.472500692367
-9.64 35.1 -24.242131193274
-9.62 35.1 -24.583563375941
-9.6 35.1 -24.532992696505
-9.58 35.1 -24.112674568446
-9.56 35.1 -23.316719826514
-9.54 35.1 -22.105089061203
-9.52 35.1 -20.173675591297
-9.5 35.1 -15.79
-9.48 35.1 -21.18142920404
-9.46 35.1 -24.161050500874
-9.44 35.1 -26.470079977422
-9.42 35.1 -28.400470068992
-9.4 35.1 -29.916924779592
-9.38 35.1 -30.857910227224
-9.36 35.1 -30.98346728992
-9.34 35.1 -29.936135237231
-9.32 35.1 -27.086308571686
-9.3 35.1 -21.23
-9.28 35.1 -28.24554499397
-9.26 35.1 -32.239451939329
-9.24 35.1 -34.385455301304
-9.22 35.1 -35.288139215575
-9.2 35.1 -35.289998496866
-9.18 35.1 -34.598831172117
-9.16 35.1 -33.451300355191
-9.14 35.1 -31.969261220226
-9.12 35.1 -29.78739541547
-9.1 35.1 -24.01
-9.08 35.1 -30.10684835593
-9.06 35.1 -32.620397244365
-9.04 35.1 -34.463546961333
-9.02 35.1 -35.957510802496
-9 35.1 -36.884924358041
-8.98 35.1 -37.028665796739
-8.96 35.1 -36.113872156879
-8.94 35.1 -33.813940577284
-8.92 35.1 -29.61666039047
-8.9 35.1 -22.45
-8.88 35.1 -28.50486248592
-8.86 35.1 -31.650022563986
-8.84 35.1 -32.999800390228
-8.82 35.1 -33.086669855943
-8.8 35.1 -32.217280817315
-8.78 35.1 -30.548796861766
-8.76 35.1 -28.159726801681
-8.74 35.1 -25.133031132139
-8.72 35.1 -21.306786404117
-8.7 35.1 -15.6
-8.68 35.1 -19.310734865761
-8.66 35.1 -21.192619768816
-8.64 35.1 -22.338652101528
-8.62 35.1 -22.913075091772
-8.6 35.1 -22.851317227426
-8.58 35.1 -22.043310297336
-8.56 35.1 -20.435462615139
-8.54 35.1 -17.910727261205
-8.52 35.1 -14.286867476898
-8.5 35.1 -9.19
-8.48 35.1 -10.22909798229
-8.46 35.1 -9.9104069931447
-8.44 35.1 -8.736562841706
-8.42 35.1 -6.9873401057531
-8.4 35.1 -4.8393666497783
-8.38 35.1 -2.4486746941994
-8.36 35.1 0.050295005108298
-8.34 35.1 2.5099712085436
-8.32 35.1 4.7284216444187
-8.3 35.1 6.42
-8.28 35.1 9.3557313412328
-8.26 35.1 11.683476276881
-8.24 35.1 13.608392985746
-8.22 35.1 15.232733849742
-8.2 35.1 16.59261487769
-8.18 35.1 17.67704256141
-8.16 35.1 18.416308029508
-8.14 35.1 18.639236660101
-8.12 35.1 17.978585089559
-8.1 35.1 15.45
-8.08 35.1 18.594782909698
-8.06 35.1 19.849218225662
-8.04 35.1 20.180087865341
-8.02 35.1 19.957544005847
-8 35.1 19.356859905193
-7.98 35.1 18.472888499307
-7.96 35.1 17.33981565096
-7.94 35.1 15.927431008775
-7.92 35.1 14.116789782817
-7.9 35.1 11.62
-7.88 35.1 13.467993459359
-7.86 35.1 14.615891391206
-7.84 35.1 15.348839607317
-7.82 35.1 15.802239692666
-7.8 35.1 16.040189912755
-7.78 35.1 16.104880141139
-7.76 35.1 16.01157271029
-7.74 35.1 15.746672590126
-7.72 35.1 15.193574263396
-7.7 35.1 13.74
-7.68 35.1 16.781517994193
-7.66 35.1 18.865671919941
-7.64 35.1 20.544197311754
-7.62 35.1 21.87322370598
-7.6 35.1 22.822221173533
-7.58 35.1 23.325396306448
-7.56 35.1 23.308550001175
-7.54 35.1 22.677034709486
-7.52 35.1 21.257758533821
-7.5 35.1 18.72
-7.48 35.1 23.139037652204
-7.46 35.1 26.408106360724
-7.44 35.1 28.823379147798
-7.42 35.1 30.533723696076
-7.4 35.1 31.595859161063
-7.38 35.1 32.002835609913
-7.36 35.1 31.674703014919
-7.34 35.1 30.407330584141
-7.32 35.1 27.798694612642
-7.3 35.1 23.03
-7.28 35.1 27.383774842187
-7.26 35.1 29.579918447384
-7.24 35.1 30.455902583982
-7.22 35.1 30.450288052007
-7.2 35.1 29.817257450622
-7.18 35.1 28.735350310269
-7.16 35.1 27.317124331323
-7.14 35.1 25.596770625559
-7.12 35.1 23.348022824395
-7.1 35.1 19.16
-7.08 35.1 21.759700827715
-7.06 35.1 22.43994588592
-7.04 35.1 22.629475657538
-7.02 35.1 22.583857978929
-7 35.1 22.313132171651
-6.98 35.1 21.759260236362
-6.96 35.1 20.838810189595
-6.94 35.1 19.403717909002
-6.92 35.1 17.176695502184
-6.9 35.1 13.59
-6.88 35.1 15.414846662297
-6.86 35.1 15.981056614083
-6.84 35.1 15.969314587929
-6.82 35.1 15.747983892548
-6.8 35.1 15.544913415942
-6.78 35.1 15.48545820514
-6.76 35.1 15.548498599947
-6.74 35.1 15.588194583097
-6.72 35.1 15.128595509153
-6.7 35.1 12.65
-6.68 35.1 14.761937677408
-6.66 35.1 14.855144336092
-6.64 35.1 14.435947311286
-6.62 35.1 13.994387752839
-6.6 35.1 13.717172310964
-6.58 35.1 13.592016485665
-6.56 35.1 13.510944562071
-6.54 35.1 13.224665809858
-6.52 35.1 12.252813649625
-6.5 35.1 9.75
-6.48 35.1 9.9713666294349
-6.46 35.1 8.6455028685854
-6.44 35.1 6.6234266672729
-6.42 35.1 4.4008781051419
-6.4 35.1 2.2796136165754
-6.38 35.1 0.49710195821165
-6.36 35.1 -0.74234542217888
-6.34 35.1 -1.2320705181152
-6.32 35.1 -0.64865780027329
-6.3 35.1 1.6
-6.28 35.1 2.981596590827
-6.26 35.1 5.8239577880458
-6.24 35.1 9.3288572444609
-6.22 35.1 13.053573422608
-6.2 35.1 16.706885773555
-6.18 35.1 20.122493360144
-6.16 35.1 23.325947998387
-6.14 35.1 26.338472014888
-6.12 35.1 28.922514865668
-6.1 35.1 29.13
-6.08 35.1 39.707813054963
-6.06 35.1 47.575852198013
-6.04 35.1 54.404094004374
-6.02 35.1 60.123876879941
-6 35.1 64.355179897999
-5.98 35.1 66.995795397388
-5.96 35.1 67.948725609346
-5.94 35.1 67.119498749178
-5.92 35.1 63.825508691662
-5.9 35.1 53.87
-5.88 35.1 64.487269348366
-5.86 35.1 68.450763832957
-5.84 35.1 69.948153887939
-5.82 35.1 69.691198885402
-5.8 35.1 67.973150445726
-5.78 35.1 65.061077192796
-5.76 35.1 61.481962841144
-5.74 35.1 58.059697277881
-5.72 35.1 54.790580758217
-5.7 35.1 47.22
-5.68 35.1 57.144195446114
-5.66 35.1 62.782945281671
-5.64 35.1 68.558345284544
-5.62 35.1 74.468647668625
-5.6 35.1 79.694781124792
-5.58 35.1 83.434461462372
-5.56 35.1 85.026799376363
-5.54 35.1 83.567331486892
-5.52 35.1 77.663891539195
-5.5 35.1 64.62
-5.48 35.1 83.336536280728
-5.46 35.1 94.909885803315
-5.44 35.1 102.04946629051
-5.42 35.1 106.08538565728
-5.4 35.1 107.63076796761
-5.38 35.1 106.68163272416
-5.36 35.1 102.58117385593
-5.34 35.1 93.772523706729
-5.32 35.1 77.111447693021
-5.3 35.1 46.34
-5.28 35.1 32.316812988085
-5.26 35.1 4.8045921098621
-5.24 35.1 -29.14082173101
-5.22 35.1 -65.40272007943
-5.2 35.1 -100.74646736177
-5.18 35.1 -132.16590167917
-5.16 35.1 -156.1206740415
-5.14 35.1 -166.94579336259
-5.12 35.1 -154.18127646862
-5.1 35.1 -90.18
-11.3 35.12 36.363798849947
-11.28 35.12 38.594135630398
-11.26 35.12 38.261008231813
-11.24 35.12 35.590732659511
-11.22 35.12 31.24037155273
-11.2 35.12 25.81155616954
-11.18 35.12 19.764776222606
-11.16 35.12 13.495612007138
-11.14 35.12 7.3553481931661
-11.12 35.12 1.7257518080546
-11.1 35.12 -3.1
-11.08 35.12 -7.7955068145532
-11.06 35.12 -11.558384109485
-11.04 35.12 -14.554040979402
-11.02 35.12 -17.019043728401
-11 35.12 -19.086268342693
-10.98 35.12 -20.810753837652
-10.96 35.12 -22.149130585314
-10.94 35.12 -22.978749044569
-10.92 35.12 -23.238959116917
-10.9 35.12 -23.31428932462
-10.88 35.12 -25.83779151446
-10.86 35.12 -28.128421662735
-10.84 35.12 -29.755854197315
-10.82 35.12 -30.722142540409
-10.8 35.12 -31.077311897432
-10.78 35.12 -30.831382987089
-10.76 35.12 -29.975119278331
-10.74 35.12 -28.405855199046
-10.72 35.12 -25.946429703322
-10.7 35.12 -22.94
-10.68 35.12 -26.242206848643
-10.66 35.12 -29.005425673139
-10.64 35.12 -30.891687011478
-10.62 35.12 -32.034486114096
-10.6 35.12 -32.47115333452
-10.58 35.12 -32.214217911853
-10.56 35.12 -31.242718649896
-10.54 35.12 -29.591558512245
-10.52 35.12 -27.418245921176
-10.5 35.12 -25.382841303016
-10.48 35.12 -26.395714764392
-10.46 35.12 -27.695382639797
-10.44 35.12 -28.745495596454
-10.42 35.12 -29.487063870067
-10.4 35.12 -29.911112524019
-10.38 35.12 -29.988552539386
-10.36 35.12 -29.638430319868
-10.34 35.12 -28.745995795023
-10.32 35.12 -27.27744824089
-10.3 35.12 -25.692758197202
-10.28 35.12 -26.762180096303
-10.26 35.12 -27.678265871108
-10.24 35.12 -27.948709518341
-10.22 35.12 -27.56028386429
-10.2 35.12 -26.577861018952
-10.18 35.12 -25.060778816059
-10.16 35.12 -23.083496236036
-10.14 35.12 -20.661066654597
-10.12 35.12 -17.767674183411
-10.1 35.12 -14.79
-10.08 35.12 -17.313941021497
-10.06 35.12 -19.813545704455
-10.04 35.12 -21.955542429791
-10.02 35.12 -23.770694161966
-10 35.12 -25.208342561423
-9.98 35.12 -26.181207284527
-9.96 35.12 -26.566124992734
-9.94 35.12 -26.252604923358
-9.92 35.12 -25.199952960341
-9.9 35.12 -23.875341770878
-9.88 35.12 -25.251496395175
-9.86 35.12 -26.39287808805
-9.84 35.12 -26.861135026816
-9.82 35.12 -26.702382831582
-9.8 35.12 -26.009293401524
-9.78 35.12 -24.83811556628
-9.76 35.12 -23.186416807501
-9.74 35.12 -21.00454611062
-9.72 35.12 -18.147316991719
-9.7 35.12 -14.9
-9.68 35.12 -16.890910155727
-9.66 35.12 -18.531720070356
-9.64 35.12 -19.548109237253
-9.62 35.12 -20.0860092598
-9.6 35.12 -20.192722111855
-9.58 35.12 -19.870424308216
-9.56 35.12 -19.13847642677
-9.54 35.12 -17.955841823508
-9.52 35.12 -16.257063954899
-9.5 35.12 -14.38
-9.48 35.12 -17.427289514579
-9.46 35.12 -20.333268526226
-9.44 35.12 -22.795339183637
-9.42 35.12 -24.878332061092
-9.4 35.12 -26.574851172179
-9.38 35.12 -27.827821804277
-9.36 35.12 -28.533290608466
-9.34 35.12 -28.590051946285
-9.32 35.12 -27.966295238283
-9.3 35.12 -27.159374486725
-9.28 35.12 -29.262815383905
-9.26 35.12 -31.163790964974
-9.24 35.12 -32.33599139341
-9.22 35.12 -32.761315567148
-9.2 35.12 -32.504333770682
-9.18 35.12 -31.599397825137
-9.16 35.12 -30.052221792139
-9.14 35.12 -27.838736450533
-9.12 35.12 -24.739497518397
-9.1 35.12 -21.04
-9.08 35.12 -25.190824733886
-9.06 35.12 -28.768897107092
-9.04 35.12 -31.469108250245
-9.02 35.12 -33.477441723707
-9 35.12 -34.780335811864
-8.98 35.12 -35.311459695601
-8.96 35.12 -35.029045267566
-8.94 35.12 -33.886790643216
-8.92 35.12 -31.980236181927
-8.9 35.12 -29.936175189286
-8.88 35.12 -30.985504452026
-8.86 35.12 -31.968527082469
-8.84 35.12 -32.309236572893
-8.82 35.12 -31.965972513585
-8.8 35.12 -30.976177224951
-8.78 35.12 -29.39750508289
-8.76 35.12 -27.256308067699
-8.74 35.12 -24.594816206112
-8.72 35.12 -21.511117244337
-8.7 35.12 -18.5
-8.68 35.12 -19.776160092313
-8.66 35.12 -21.165956527127
-8.64 35.12 -22.178947080805
-8.62 35.12 -22.715399389185
-8.6 35.12 -22.72057474565
-8.58 35.12 -22.119102036511
-8.56 35.12 -20.879406959185
-8.54 35.12 -19.017719362099
-8.52 35.12 -16.603123251551
-8.5 35.12 -14.004525461408
-8.48 35.12 -12.793990749374
-8.46 35.12 -11.501377503339
-8.44 35.12 -9.8660812815896
-8.42 35.12 -7.8986529457203
-8.4 35.12 -5.6685551017627
-8.38 35.12 -3.2626231460436
-8.36 35.12 -0.78707972414409
-8.34 35.12 1.653744810392
-8.32 35.12 3.9501931206667
-8.3 35.12 6.0462577866718
-8.28 35.12 8.2186220550178
-8.26 35.12 10.126637002181
-8.24 35.12 11.753009363041
-8.22 35.12 13.132395101334
-8.2 35.12 14.28932469351
-8.18 35.12 15.213871025927
-8.16 35.12 15.862855931536
-8.14 35.12 16.144411587515
-8.12 35.12 15.936725886169
-8.1 35.12 15.34
-8.08 35.12 16.467021300186
-8.06 35.12 17.189183117306
-8.04 35.12 17.398740927675
-8.02 35.12 17.219131854542
-8 35.12 16.763617486273
-7.98 35.12 16.110868270251
-7.96 35.12 15.316374018251
-7.94 35.12 14.410395370965
-7.92 35.12 13.446234388962
-7.9 35.12 12.642072043098
-7.88 35.12 13.00770223166
-7.86 35.12 13.521741945406
-7.84 35.12 13.966985045902
-7.82 35.12 14.305800813939
-7.8 35.12 14.534019600175
-7.78 35.12 14.651175223062
-7.76 35.12 14.661531136709
-7.74 35.12 14.55453908176
-7.72 35.12 14.324382241223
-7.7 35.12 14.16
-7.68 35.12 16.092759574188
-7.66 35.12 18.036069980452
-7.64 35.12 19.751841238811
-7.62 35.12 21.191020478682
-7.6 35.12 22.31428944962
-7.58 35.12 23.094788566059
-7.56 35.12 23.507986459317
-7.54 35.12 23.566658460332
-7.52 35.12 23.362231027954
-7.5 35.12 23.305768827771
-7.48 35.12 25.083470010714
-7.46 35.12 26.986102220199
-7.44 35.12 28.582946634829
-7.42 35.12 29.76772346836
-7.4 35.12 30.517884953328
-7.38 35.12 30.816541777835
-7.36 35.12 30.640094836787
-7.34 35.12 29.938035766828
-7.32 35.12 28.713725078887
-7.3 35.12 27.343018510539
-7.28 35.12 28.024132030762
-7.26 35.12 28.551668759652
-7.24 35.12 28.561404543194
-7.22 35.12 28.068149481018
-7.2 35.12 27.14404579411
-7.18 35.12 25.848535451511
-7.16 35.12 24.221328600334
-7.14 35.12 22.237613287423
-7.12 35.12 19.804937189113
-7.1 35.12 17.1
-7.08 35.12 18.095780985815
-7.06 35.12 18.826207848237
-7.04 35.12 19.131327861572
-7.02 35.12 19.116275954282
-7 35.12 18.82495879519
-6.98 35.12 18.266280318733
-6.96 35.12 17.420599423951
-6.94 35.12 16.259504270317
-6.92 35.12 14.761858085266
-6.9 35.12 13.118837657677
-6.88 35.12 12.641999940404
-6.86 35.12 12.112671334044
-6.84 35.12 11.440710375638
-6.82 35.12 10.743181598477
-6.8 35.12 10.121629033263
-6.78 35.12 9.640118368671
-6.76 35.12 9.2699046263828
-6.74 35.12 8.855347034155
-6.72 35.12 8.1216114329802
-6.7 35.12 6.89
-6.68 35.12 7.6528573469333
-6.66 35.12 7.9071296833645
-6.64 35.12 7.8276843800831
-6.62 35.12 7.6940989225664
-6.6 35.12 7.6672851680263
-6.58 35.12 7.7843703260702
-6.56 35.12 7.9586112353431
-6.54 35.12 8.0368561097751
-6.52 35.12 7.7790681282794
-6.5 35.12 6.9944350669139
-6.48 35.12 6.2963273027083
-6.46 35.12 5.0701325493416
-6.44 35.12 3.4964333798996
-6.42 35.12 1.8421933444583
-6.4 35.12 0.32986679828749
-6.38 35.12 -0.87494491313159
-6.36 35.12 -1.6109693338307
-6.34 35.12 -1.7236596939026
-6.32 35.12 -1.03546009822
-6.3 35.12 0.60441264860576
-6.28 35.12 2.8339912602223
-6.26 35.12 5.832007469839
-6.24 35.12 9.2737952800176
-6.22 35.12 12.824015996617
-6.2 35.12 16.262087786347
-6.18 35.12 19.416293046457
-6.16 35.12 22.205878126729
-6.14 35.12 24.612974717367
-6.12 35.12 26.54954894497
-6.1 35.12 28.4
-6.08 35.12 36.5534178704
-6.06 35.12 44.335527801897
-6.04 35.12 51.043049535965
-6.02 35.12 56.501767656222
-6 35.12 60.445714141097
-5.98 35.12 62.685063008179
-5.96 35.12 63.195813790395
-5.94 35.12 61.826859029333
-5.92 35.12 58.375103623587
-5.9 35.12 53.5
-5.88 35.12 59.196440177932
-5.86 35.12 63.419509823521
-5.84 35.12 65.529264134821
-5.82 35.12 65.714575351925
-5.8 35.12 64.091406528481
-5.78 35.12 60.957751127359
-5.76 35.12 56.570616405639
-5.74 35.12 51.226402584421
-5.72 35.12 44.991281293084
-5.7 35.12 38.54
-5.68 35.12 46.987130735592
-5.66 35.12 55.232476556295
-5.64 35.12 62.593479529786
-5.62 35.12 69.042821228939
-5.6 35.12 74.372691598325
-5.58 35.12 78.21935723202
-5.56 35.12 80.331590925101
-5.54 35.12 80.510173321332
-5.52 35.12 78.79776568264
-5.5 35.12 76.591571681003
-5.48 35.12 81.548517202962
-5.46 35.12 86.017291865482
-5.44 35.12 88.66963887199
-5.42 35.12 89.465477397489
-5.4 35.12 88.511444316286
-5.38 35.12 85.727140993094
-5.36 35.12 80.587660587581
-5.34 35.12 72.104922760797
-5.32 35.12 58.769328053989
-5.3 35.12 39.261132697445
-5.28 35.12 18.022006307525
-5.26 35.12 -8.7849566471706
-5.24 35.12 -39.172490112885
-5.22 35.12 -70.598771809461
-5.2 35.12 -100.58149306776
-5.18 35.12 -126.23584861578
-5.16 35.12 -143.90106862829
-5.14 35.12 -147.89587724842
-5.12 35.12 -128.81011058404
-5.1 35.12 -73.64
-11.3 35.14 45.484856433331
-11.28 35.14 44.23453431187
-11.26 35.14 41.749937234286
-11.24 35.14 37.932237600467
-11.22 35.14 33.08446431399
-11.2 35.14 27.551811728545
-11.18 35.14 21.67115750686
-11.16 35.14 15.706861672536
-11.14 35.14 9.9060226752608
-11.12 35.14 4.5138528224163
-11.1 35.14 -0.27834786782707
-11.08 35.14 -4.4941283084251
-11.06 35.14 -8.0171497883139
-11.04 35.14 -10.954680517865
-11.02 35.14 -13.450013323666
-11 35.14 -15.624634918023
-10.98 35.14 -17.541947353175
-10.96 35.14 -19.186487014177
-10.94 35.14 -20.53963468849
-10.92 35.14 -21.626654522278
-10.9 35.14 -22.651487502399
-10.88 35.14 -24.144074031078
-10.86 35.14 -25.557580127978
-10.84 35.14 -26.635193141835
-10.82 35.14 -27.308488787232
-10.8 35.14 -27.532351696866
-10.78 35.14 -27.272660578042
-10.76 35.14 -26.485318311389
-10.74 35.14 -25.152138072866
-10.72 35.14 -23.460127237271
-10.7 35.14 -22.241594439157
-10.68 35.14 -23.869064847274
-10.66 35.14 -25.989586729371
-10.64 35.14 -27.749398044366
-10.62 35.14 -28.937126493268
-10.6 35.14 -29.536031177486
-10.58 35.14 -29.555074698317
-10.56 35.14 -29.044419328171
-10.54 35.14 -28.122283450343
-10.52 35.14 -26.997667945756
-10.5 35.14 -26.09683901091
-10.48 35.14 -26.104249391868
-10.46 35.14 -26.476147277903
-10.44 35.14 -26.917561699575
-10.42 35.14 -27.30329536244
-10.4 35.14 -27.587689599157
-10.38 35.14 -27.721519948985
-10.36 35.14 -27.637838437198
-10.34 35.14 -27.29550444919
-10.32 35.14 -26.727604579107
-10.3 35.14 -26.172873714627
-10.28 35.14 -26.195539276638
-10.26 35.14 -26.202114247907
-10.24 35.14 -25.895296418173
-10.22 35.14 -25.189541111924
-10.2 35.14 -24.051922712967
-10.18 35.14 -22.493313601273
-10.16 35.14 -20.53622343102
-10.14 35.14 -18.245486821838
-10.12 35.14 -15.873118719563
-10.1 35.14 -14.197855735733
-10.08 35.14 -15.235763085273
-10.06 35.14 -17.034525115708
-10.04 35.14 -18.839613331668
-10.02 35.14 -20.420408132836
-10 35.14 -21.696196572948
-9.98 35.14 -22.604927156915
-9.96 35.14 -23.108563026308
-9.94 35.14 -23.192354689718
-9.92 35.14 -22.918679647411
-9.9 35.14 -22.564184913669
-9.88 35.14 -22.731032544819
-9.86 35.14 -22.85017569937
-9.84 35.14 -22.673314878054
-9.82 35.14 -22.139753824825
-9.8 35.14 -21.255713293131
-9.78 35.14 -20.00623579371
-9.76 35.14 -18.384684637202
-9.74 35.14 -16.395741351113
-9.72 35.14 -14.181160417218
-9.7 35.14 -12.4318436962
-9.68 35.14 -13.063076672296
-9.66 35.14 -14.183831769364
-9.64 35.14 -15.12593839655
-9.62 35.14 -15.72336262647
-9.6 35.14 -15.927338711363
-9.58 35.14 -15.750396802548
-9.56 35.14 -15.197299078966
-9.54 35.14 -14.315636944301
-9.52 35.14 -13.306404772683
-9.5 35.14 -12.828703048222
-9.48 35.14 -14.632744442602
-9.46 35.14 -17.010811253349
-9.44 35.14 -19.323194928812
-9.42 35.14 -21.392641993171
-9.4 35.14 -23.168639043005
-9.38 35.14 -24.611007876494
-9.36 35.14 -25.69257368239
-9.34 35.14 -26.405221510183
-9.32 35.14 -26.821548050109
-9.3 35.14 -27.233983204939
-9.28 35.14 -28.260042825951
-9.26 35.14 -29.26350741554
-9.24 35.14 -29.919578808437
-9.22 35.14 -30.10626960096
-9.2 35.14 -29.770191231965
-9.18 35.14 -28.844588420084
-9.16 35.14 -27.324103557918
-9.14 35.14 -25.228882351707
-9.12 35.14 -22.804217750411
-9.1 35.14 -21.16146097159
-9.08 35.14 -23.398811823055
-9.06 35.14 -26.42403937717
-9.04 35.14 -29.143804963612
-9.02 35.14 -31.262222975567
-9 35.14 -32.692842011921
-8.98 35.14 -33.449728647032
-8.96 35.14 -33.556552524461
-8.94 35.14 -33.101559413053
-8.92 35.14 -32.266663776834
-8.9 35.14 -31.457431769474
-8.88 35.14 -31.390370488973
-8.86 35.14 -31.410568693401
-8.84 35.14 -31.19464355693
-8.82 35.14 -30.609409025652
-8.8 35.14 -29.612585078759
-8.78 35.14 -28.193452845474
-8.76 35.14 -26.356507071302
-8.74 35.14 -24.203595124068
-8.72 35.14 -21.959805086586
-8.7 35.14 -20.254510932651
-8.68 35.14 -20.489751608396
-8.66 35.14 -21.294010939753
-8.64 35.14 -22.04068210285
-8.62 35.14 -22.492370463644
-8.6 35.14 -22.5231301675
-8.58 35.14 -22.062888324912
-8.56 35.14 -21.113908525852
-8.54 35.14 -19.706488551891
-8.52 35.14 -17.941643210808
-8.5 35.14 -16.043900739516
-8.48 35.14 -14.389015698439
-8.46 35.14 -12.690257358978
-8.44 35.14 -10.804758110003
-8.42 35.14 -8.7126147792737
-8.4 35.14 -6.441139041614
-8.38 35.14 -4.05434837004
-8.36 35.14 -1.6308901194095
-8.34 35.14 0.74367104198197
-8.32 35.14 2.9788244515874
-8.3 35.14 5.0204060826261
-8.28 35.14 6.8828399387999
-8.26 35.14 8.4975462505093
-8.24 35.14 9.8651417849504
-8.22 35.14 11.013174952595
-8.2 35.14 11.961346440222
-8.18 35.14 12.715628332703
-8.16 35.14 13.258670278284
-8.14 35.14 13.554144688631
-8.12 35.14 13.600010208917
-8.1 35.14 13.568359005265
-8.08 35.14 14.041547267301
-8.06 35.14 14.427584614604
-8.04 35.14 14.550605761936
-8.02 35.14 14.425863884928
-8 35.14 14.11226393846
-7.98 35.14 13.672755760384
-7.96 35.14 13.159260570992
-7.94 35.14 12.623632524226
-7.92 35.14 12.135718848456
-7.9 35.14 11.820952848025
-7.88 35.14 11.902557892076
-7.86 35.14 12.155530046001
-7.84 35.14 12.450137036103
-7.82 35.14 12.733910651272
-7.8 35.14 12.979044876019
-7.78 35.14 13.17726880622
-7.76 35.14 13.326999425991
-7.74 35.14 13.444755561844
-7.72 35.14 13.612949151104
-7.7 35.14 14.097577510925
-7.68 35.14 15.556395885717
-7.66 35.14 17.284515810419
-7.64 35.14 18.962954432325
-7.62 35.14 20.462590579093
-7.6 35.14 21.730874475518
-7.58 35.14 22.7381600955
-7.56 35.14 23.484781833142
-7.54 35.14 24.008287988733
-7.52 35.14 24.415316546639
-7.5 35.14 24.94476584108
-7.48 35.14 25.972524657136
-7.46 35.14 27.106242338285
-7.44 35.14 28.095072310553
-7.42 35.14 28.831452584153
-7.4 35.14 29.279365887252
-7.38 35.14 29.430258122648
-7.36 35.14 29.280419217375
-7.34 35.14 28.8415814919
-7.32 35.14 28.17411414988
-7.3 35.14 27.479515219392
-7.28 35.14 27.213422575606
-7.26 35.14 26.918775278607
-7.24 35.14 26.380225622018
-7.22 35.14 25.550950464827
-7.2 35.14 24.426196521728
-7.18 35.14 23.019196586749
-7.16 35.14 21.336489293146
-7.14 35.14 19.390840191663
-7.12 35.14 17.293221453108
-7.1 35.14 15.5242212756
-7.08 35.14 15.467552247975
-7.06 35.14 15.743654693683
-7.04 35.14 15.866909170023
-7.02 35.14 15.734878339711
-7 35.14 15.350469245472
-6.98 35.14 14.722491148287
-6.96 35.14 13.866863393699
-6.94 35.14 12.791985841097
-6.92 35.14 11.527970296819
-6.9 35.14 10.191457777348
-6.88 35.14 9.0570961747256
-6.86 35.14 7.9336191392546
-6.84 35.14 6.7969531754773
-6.82 35.14 5.6992681615694
-6.8 35.14 4.7109411198745
-6.78 35.14 3.869206552398
-6.76 35.14 3.1377074671904
-6.74 35.14 2.435798430727
-6.72 35.14 1.674594398871
-6.7 35.14 0.97136754827931
